task_id,method,control_index,control_r,alpha,one_minus_alpha,gamma,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,iteration,objective_loss,mean_ratio,best_ratio_step,best_ratio_so_far,optimal_mass,learning_rate,gradient_norm
CVaR|r=-0|erdos_renyi|g=3|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,0,20262429,940000,2,3.44,0.6177777777777778,1.0,1.0,0.04,0.08693426960323611,2.5
QTL|r=-0|erdos_renyi|g=3|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,0,20262429,940000,1,3.71,0.5877777777777777,0.8888888888888888,0.8888888888888888,0.0,0.09109366826489276,2.5
QTL|r=-0|erdos_renyi|g=3|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,0,20262429,940000,2,3.44,0.6177777777777778,1.0,1.0,0.04,0.08693426960323611,2.5
CVaR|r=0.301029995664|erdos_renyi|g=3|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,3,0,20262429,940100,1,2.359999999999998,0.5944444444444444,1.0,1.0,0.03,0.09109366826489276,2.5
CVaR|r=0.301029995664|erdos_renyi|g=3|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,3,0,20262429,940100,2,1.6199999999999988,0.6377777777777778,1.0,1.0,0.08,0.08693426960323611,2.5
QTL|r=0.301029995664|erdos_renyi|g=3|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,3,0,20262429,940100,1,2.133244938466872,0.6066666666666667,1.0,1.0,0.03,0.09109366826489276,2.5
QTL|r=0.301029995664|erdos_renyi|g=3|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,3,0,20262429,940100,2,1.5717801037366959,0.6277777777777778,1.0,1.0,0.09000000000000001,0.08693426960323611,2.5
CVaR|r=0.698970004336|erdos_renyi|g=3|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,3,0,20262429,940200,1,1.2000000000000002,0.5877777777777777,1.0,1.0,0.05,0.09109366826489276,2.5000000000000004
CVaR|r=0.698970004336|erdos_renyi|g=3|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,3,0,20262429,940200,2,0.7000000000000001,0.6233333333333333,1.0,1.0,0.06,0.08693426960323611,2.5
QTL|r=0.698970004336|erdos_renyi|g=3|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,3,0,20262429,940200,1,1.0426430605731343,0.5977777777777777,1.0,1.0,0.05,0.09109366826489276,2.4999999999999996
QTL|r=0.698970004336|erdos_renyi|g=3|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,3,0,20262429,940200,2,1.0185822524051114,0.6088888888888889,1.0,1.0,0.05,0.08693426960323611,2.5
CVaR|r=1|erdos_renyi|g=3|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,3,0,20262429,940300,1,1.4000000000000001,0.5955555555555555,0.8888888888888888,0.8888888888888888,0.0,0.09109366826489276,2.5
CVaR|r=1|erdos_renyi|g=3|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,3,0,20262429,940300,2,0.7000000000000001,0.6144444444444443,1.0,1.0,0.03,0.08693426960323611,2.5
QTL|r=1|erdos_renyi|g=3|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,3,0,20262429,940300,1,1.6946825348410939,0.5900000000000001,0.8888888888888888,0.8888888888888888,0.0,0.09109366826489276,1.3702400255625753
QTL|r=1|erdos_renyi|g=3|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,3,0,20262429,940300,2,0.7943944602523286,0.5866666666666667,1.0,1.0,0.04,0.08693426960323611,2.5
CVaR|r=-0|erdos_renyi|g=4|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,4,0,20262429,950000,1,3.02,0.6980000000000001,1.0,1.0,0.08,0.09109366826489276,2.294667731938548
CVaR|r=-0|erdos_renyi|g=4|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,4,0,20262429,950000,2,3.05,0.6950000000000001,1.0,1.0,0.07,0.08693426960323611,2.5
QTL|r=-0|erdos_renyi|g=4|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,4,0,20262429,950000,1,3.02,0.6980000000000001,1.0,1.0,0.08,0.09109366826489276,2.294667731938548
QTL|r=-0|erdos_renyi|g=4|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,4,0,20262429,950000,2,3.05,0.6950000000000001,1.0,1.0,0.07,0.08693426960323611,2.5
CVaR|r=0.301029995664|erdos_renyi|g=4|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,4,0,20262429,950100,1,1.4199999999999984,0.6990000000000001,1.0,1.0,0.060000000000000005,0.09109366826489276,2.5
CVaR|r=0.301029995664|erdos_renyi|g=4|init=0,CVaR,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,4,0,20262429,950100,2,1.419999999999999,0.6950000000000001,1.0,1.0,0.05,0.08693426960323611,2.5
QTL|r=0.301029995664|erdos_renyi|g=4|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,4,0,20262429,950100,1,1.5503943167266907,0.682,1.0,1.0,0.07999999999999999,0.09109366826489276,2.2236174958331056
QTL|r=0.301029995664|erdos_renyi|g=4|init=0,QTL,1,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,4,0,20262429,950100,2,1.746775153274913,0.6900000000000001,1.0,1.0,0.03,0.08693426960323611,2.468694202184849
CVaR|r=0.698970004336|erdos_renyi|g=4|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,4,0,20262429,950200,1,0.5500000000000002,0.7350000000000001,1.0,1.0,0.09,0.09109366826489276,2.5
CVaR|r=0.698970004336|erdos_renyi|g=4|init=0,CVaR,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,4,0,20262429,950200,2,1.0999999999999999,0.712,1.0,1.0,0.01,0.08693426960323611,2.5
QTL|r=0.698970004336|erdos_renyi|g=4|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,4,0,20262429,950200,1,0.9888276961227734,0.6980000000000001,1.0,1.0,0.05,0.09109366826489276,2.5
QTL|r=0.698970004336|erdos_renyi|g=4|init=0,QTL,2,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,4,0,20262429,950200,2,0.6096664441271744,0.757,1.0,1.0,0.17,0.08693426960323611,1.3099968602467704
CVaR|r=1|erdos_renyi|g=4|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,4,0,20262429,950300,1,0.4000000000000001,0.6990000000000001,1.0,1.0,0.060000000000000005,0.09109366826489276,2.5
CVaR|r=1|erdos_renyi|g=4|init=0,CVaR,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,4,0,20262429,950300,2,0.20000000000000012,0.7210000000000001,1.0,1.0,0.08,0.08693426960323611,2.5
QTL|r=1|erdos_renyi|g=4|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,4,0,20262429,950300,1,0.7326816382182905,0.659,1.0,1.0,0.05,0.09109366826489276,1.9119949907295248
QTL|r=1|erdos_renyi|g=4|init=0,QTL,3,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,4,0,20262429,950300,2,0.5691499486599153,0.6990000000000001,1.0,1.0,0.1,0.08693426960323611,1.2609667767349368
