,iteration,loss,mean_cut,mean_ratio,best_ratio_step,best_ratio_so_far,best_cut_so_far,optimal_mass,gamma,lr,grad_norm,circuit_evals,shots_used,graph_family,n,p,seed,objective,mode
1479,130,0.4862098988668184,11.9736328125,0.7982421875,1.0,1.0,15,0.07421875,5.0,0.010975730135829654,0.2958979945886974,1820,1863680,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1480,131,0.47752029315299105,11.921875,0.7947916666666667,1.0,1.0,15,0.0849609375,5.0,0.010931594362707025,0.27913199585904036,1834,1878016,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1481,132,0.45936115757207474,11.953125,0.796875,1.0,1.0,15,0.0869140625,5.0,0.010887955129558462,0.2936878868198977,1848,1892352,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1482,133,0.4758132200855704,11.9599609375,0.7973307291666667,1.0,1.0,15,0.0849609375,5.0,0.010844803312364745,0.19525263781704108,1862,1906688,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1483,134,0.5025095132380601,12.080078125,0.8053385416666666,1.0,1.0,15,0.087890625,5.0,0.010802130018840183,0.2053811566136591,1876,1921024,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1484,135,0.4754319429452525,11.9873046875,0.7991536458333334,1.0,1.0,15,0.080078125,5.0,0.01075992658094266,0.19568658041050865,1890,1935360,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1485,136,0.4840467567672456,11.9306640625,0.7953776041666667,1.0,1.0,15,0.0986328125,5.0,0.01071818454767689,0.25612562776330067,1904,1949696,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1486,137,0.5073876962486421,11.9423828125,0.7961588541666667,1.0,1.0,15,0.072265625,5.0,0.010676895678177426,0.1761596659444452,1918,1964032,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1487,138,0.49777573157516286,12.0263671875,0.8017578125,1.0,1.0,15,0.0888671875,5.0,0.01063605193505868,0.3186771025108897,1932,1978368,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1488,139,0.5306777357760086,11.8505859375,0.7900390625,1.0,1.0,15,0.05859375,5.0,0.010595645478019876,0.30259832178878227,1946,1992704,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1489,140,0.5120763924914176,11.9033203125,0.7935546875,1.0,1.0,15,0.0712890625,5.0,0.01055566865769349,0.251725762775856,1960,2007040,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1490,141,0.5174776249991662,12.083984375,0.8055989583333333,1.0,1.0,15,0.1015625,5.0,0.010516114009726282,0.27611200837266003,1974,2021376,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1491,142,0.4863429955176454,11.892578125,0.7928385416666667,1.0,1.0,15,0.0947265625,5.0,0.010476974249082652,0.21948747367504148,1988,2035712,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1492,143,0.5044745485992156,11.99609375,0.7997395833333333,1.0,1.0,15,0.0810546875,5.0,0.010438242264560494,0.2513703747623539,2002,2050048,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1493,144,0.48821653117359587,12.0263671875,0.8017578125,1.0,1.0,15,0.095703125,5.0,0.01039991111351027,0.18210045728417906,2016,2064384,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1494,145,0.5068874691032865,12.0205078125,0.8013671875,1.0,1.0,15,0.078125,5.0,0.010361974016748498,0.19706564675435645,2030,2078720,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1495,146,0.5026042037144334,12.005859375,0.800390625,1.0,1.0,15,0.0966796875,5.0,0.010324424353657208,0.1483321808864043,2044,2093056,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1496,147,0.4691472848103217,12.0439453125,0.8029296875,1.0,1.0,15,0.087890625,5.0,0.010287255657461455,0.371471509105193,2058,2107392,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1497,148,0.4631216056548495,11.9501953125,0.7966796875,1.0,1.0,15,0.076171875,5.0,0.010250461610677263,0.1945356521155278,2072,2121728,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1498,149,0.5334528026602836,11.9892578125,0.7992838541666667,1.0,1.0,15,0.0908203125,5.0,0.010214036040722796,0.3980393423188859,2086,2136064,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1499,150,0.4909024777384038,11.9326171875,0.7955078125,1.0,1.0,15,0.0791015625,5.0,0.010177972915685922,0.2858758176578031,2100,2150400,erdos_renyi,14,3,2,QTL gamma=5.0,sampled
1500,1,0.3465735873943577,9.38671875,0.62578125,1.0,1.0,15,0.0029296875,20.0,0.04409004554141028,0.42064764549258077,14,14336,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1501,2,0.34657358832187674,9.3349609375,0.6223307291666667,0.9333333333333333,1.0,15,0.0,20.0,0.04096802016383343,0.33689760825012316,28,28672,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1502,3,0.34657358821881906,9.2470703125,0.6164713541666667,1.0,1.0,15,0.0029296875,20.0,0.03839821970746123,0.8703447359851785,42,43008,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1503,4,0.2916429748846955,9.3974609375,0.6264973958333333,1.0,1.0,15,0.005859375,20.0,0.03623635197340012,2.4954958348183607,56,57344,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1504,5,0.27725887137375227,9.4853515625,0.6323567708333333,1.0,1.0,15,0.00390625,20.0,0.03438574930745079,2.5,70,71680,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1505,6,0.2569856160456373,9.5107421875,0.6340494791666667,1.0,1.0,15,0.0107421875,20.0,0.03277893085085777,0.49944413131085813,84,86016,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1506,7,0.24260151265492805,9.70703125,0.6471354166666666,1.0,1.0,15,0.0087890625,20.0,0.03136719079995086,0.5843443574719539,98,100352,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1507,8,0.2569856159597559,9.728515625,0.6485677083333333,1.0,1.0,15,0.0107421875,20.0,0.03011438856585054,0.32269526025245315,112,114688,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1508,9,0.21117107990194808,9.8896484375,0.6593098958333333,1.0,1.0,15,0.01171875,20.0,0.02899307486359828,0.4635810657818058,126,129024,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1509,10,0.21117107979889038,9.8349609375,0.6556640625,1.0,1.0,15,0.0146484375,20.0,0.02798198239166113,0.3432140098940009,140,143360,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1510,11,0.20491292285892207,9.7802734375,0.6520182291666666,1.0,1.0,15,0.009765625,20.0,0.027064347600331145,0.3063162407370203,154,157696,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1511,12,0.20491292262249564,9.900390625,0.6600260416666667,1.0,1.0,15,0.0146484375,20.0,0.026226756954046016,0.4246117479998309,168,172032,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1512,13,0.2020550019385811,10.03125,0.66875,1.0,1.0,15,0.0166015625,20.0,0.025458334527426074,0.6072860025529262,182,186368,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1513,14,0.20794415381372283,10.0107421875,0.6673828125,1.0,1.0,15,0.017578125,20.0,0.02475015777679307,0.41248590929168516,196,200704,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1514,15,0.19202146733099046,10.0888671875,0.6725911458333333,1.0,1.0,15,0.0185546875,20.0,0.024094829490620695,0.41162831204930295,210,215040,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1515,16,0.21117107977827887,10.0751953125,0.6716796875,1.0,1.0,15,0.0244140625,20.0,0.023486158906321178,0.3080286603755555,224,229376,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1516,17,0.19935164100162944,10.26171875,0.6841145833333333,1.0,1.0,15,0.01953125,20.0,0.02291892057733852,0.21674479358675647,238,243712,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1517,18,0.18979887918330368,10.06640625,0.67109375,1.0,1.0,15,0.017578125,20.0,0.02238866955782017,0.24599281473787396,252,258048,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1518,19,0.211171079860725,10.23046875,0.68203125,1.0,1.0,15,0.0224609375,20.0,0.021891598007677315,0.24110422963690567,266,272384,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1519,20,0.19935164097993305,10.166015625,0.677734375,1.0,1.0,15,0.017578125,20.0,0.021424422687014492,0.429617275098164,280,286720,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1520,21,0.2020550019729337,10.232421875,0.6821614583333333,1.0,1.0,15,0.01953125,20.0,0.02098429578000105,0.2377232529273009,294,301056,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1521,22,0.20491292271342884,10.3408203125,0.6893880208333333,1.0,1.0,15,0.0244140625,20.0,0.020568733544248055,0.24026027422529148,308,315392,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1522,23,0.196786976251877,10.24609375,0.6830729166666667,1.0,1.0,15,0.0205078125,20.0,0.0201755587265286,0.2317134765825162,322,329728,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1523,24,0.20794415380084058,10.4228515625,0.6948567708333333,1.0,1.0,15,0.03515625,20.0,0.019802853715384598,0.30595304384410815,336,344064,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1524,25,0.19202146732630604,10.34765625,0.68984375,1.0,1.0,15,0.0244140625,20.0,0.0194489221446652,0.27076987600495833,350,358400,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1525,26,0.18178174674692218,10.33984375,0.6893229166666667,1.0,1.0,15,0.0224609375,20.0,0.01911225720540087,0.2787529604730834,364,372736,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1526,27,0.18366876316089192,10.40625,0.69375,1.0,1.0,15,0.037109375,20.0,0.01879151532497497,0.24289633116852255,378,387072,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1527,28,0.18979887918330365,10.3623046875,0.6908203125,1.0,1.0,15,0.0185546875,20.0,0.018485494172423286,0.18900566094248533,392,401408,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1528,29,0.22232825714646212,10.380859375,0.6920572916666666,1.0,1.0,15,0.0205078125,20.0,0.018193114174807908,0.21708633986954104,406,415744,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1529,30,0.1897988791653806,10.421875,0.6947916666666667,1.0,1.0,15,0.0205078125,20.0,0.017913402901670074,0.10907090332909535,420,430080,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1530,31,0.17996336457613898,10.37109375,0.69140625,1.0,1.0,15,0.0224609375,20.0,0.017645481806610266,0.1544518009770876,434,444416,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1531,32,0.17996336453933268,10.3935546875,0.6929036458333333,1.0,1.0,15,0.0224609375,20.0,0.0173885549171922,0.28203357126110035,448,458752,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1532,33,0.17174821199741033,10.3232421875,0.6882161458333333,1.0,1.0,15,0.017578125,20.0,0.017141899143985492,0.26299790639125425,462,473088,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1533,34,0.17651372094952644,10.4794921875,0.6986328125,1.0,1.0,15,0.021484375,20.0,0.016904855942061103,0.14890339855786422,476,487424,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1534,35,0.18562979864082113,10.38671875,0.6924479166666667,1.0,1.0,15,0.0185546875,20.0,0.016676824107644407,0.14894649557821307,490,501760,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1535,36,0.18366876310143557,10.41796875,0.69453125,1.0,1.0,15,0.0234375,20.0,0.016457253531910437,0.2037542018134337,504,516096,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1536,37,0.20794415371066513,10.4521484375,0.6968098958333333,1.0,1.0,15,0.021484375,20.0,0.01624563976533251,0.14769525595325056,518,530432,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1537,38,0.19935164085517904,10.5595703125,0.7039713541666667,1.0,1.0,15,0.021484375,20.0,0.016041519271282754,0.19727634012799436,532,544768,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1538,39,0.19935164097450897,10.5439453125,0.7029296875,1.0,1.0,15,0.021484375,20.0,0.015844465268040554,0.1846943409596919,546,559104,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1539,40,0.18562979873563418,10.51953125,0.7013020833333333,1.0,1.0,15,0.0302734375,20.0,0.015654084075000553,0.21236582455731112,560,573440,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1540,41,0.17487422979973336,10.4990234375,0.6999348958333333,1.0,1.0,15,0.0263671875,20.0,0.015470011892466365,0.20601838740688233,574,587776,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1541,42,0.17651372096670273,10.41796875,0.69453125,1.0,1.0,15,0.0234375,20.0,0.015291911955576987,0.13300795295819548,588,602112,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1542,43,0.17996336451356826,10.541015625,0.702734375,1.0,1.0,15,0.0283203125,20.0,0.015119472012117137,0.22721708499563828,602,616448,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1543,44,0.1836687630895443,10.609375,0.7072916666666667,1.0,1.0,15,0.0234375,20.0,0.014952402081585766,0.10256170957054,616,630784,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1544,45,0.18979887916986135,10.6220703125,0.7081380208333333,1.0,1.0,15,0.029296875,20.0,0.014790432459236008,0.12767890565823647,630,645120,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1545,46,0.1799633645209295,10.5673828125,0.7044921875,1.0,1.0,15,0.0283203125,20.0,0.014633311934091987,0.22905021158732933,644,659456,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1546,47,0.19202146730288383,10.6181640625,0.7078776041666667,1.0,1.0,15,0.025390625,20.0,0.014480806194382537,0.2717103790740412,658,673792,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1547,48,0.17487422982965334,10.6259765625,0.7083984375,1.0,1.0,15,0.0380859375,20.0,0.014332696397561406,0.17294267640199354,672,688128,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1548,49,0.18366876309350805,10.6005859375,0.7067057291666666,1.0,1.0,15,0.0205078125,20.0,0.014188777885230645,0.15593551873985836,686,702464,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1549,50,0.16339550777530248,10.57421875,0.7049479166666667,1.0,1.0,15,0.03515625,20.0,0.014048859025948678,0.13331717564247467,700,716800,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1550,51,0.17174821197867257,10.6455078125,0.7097005208333333,1.0,1.0,15,0.0283203125,20.0,0.013912760171167928,0.13346752825082614,714,731136,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1551,52,0.18178174676219,10.69140625,0.7127604166666667,1.0,1.0,15,0.0322265625,20.0,0.01378031271147526,0.20019708972783276,728,745472,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1552,53,0.18366876308558053,10.7080078125,0.7138671875,1.0,1.0,15,0.02734375,20.0,0.013651358221956298,0.1431162682362755,742,759808,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1553,54,0.1782087985496576,10.685546875,0.7123697916666667,1.0,1.0,15,0.029296875,20.0,0.013525747686916854,0.1533804570240616,756,774144,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1554,55,0.1876708985006371,10.591796875,0.7061197916666667,1.0,1.0,15,0.0185546875,20.0,0.013403340795408069,0.25333332981021306,770,788480,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1555,56,0.1943474680600909,10.6015625,0.7067708333333333,1.0,1.0,15,0.025390625,20.0,0.013284005300047348,0.19889819229527317,784,802816,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1556,57,0.16739764315391453,10.5830078125,0.7055338541666667,1.0,1.0,15,0.0185546875,20.0,0.013167616432530336,0.15687375398169986,798,817152,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1557,58,0.1633955077303799,10.6474609375,0.7098307291666667,1.0,1.0,15,0.0341796875,20.0,0.013054056370010926,0.11455627817498786,812,831488,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1558,59,0.170255563836987,10.5634765625,0.7042317708333333,1.0,1.0,15,0.033203125,20.0,0.012943213747205322,0.14775188985441814,826,845824,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1559,60,0.18366876306972552,10.5703125,0.7046875,1.0,1.0,15,0.0302734375,20.0,0.012834983209666482,0.14587665934824232,840,860160,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1560,61,0.18767089847916676,10.6806640625,0.7120442708333333,1.0,1.0,15,0.0244140625,20.0,0.01272926500419026,0.12590979996446852,854,874496,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1561,62,0.17820879851412047,10.732421875,0.7154947916666666,1.0,1.0,15,0.0380859375,20.0,0.012625964602764493,0.10848553599519649,868,888832,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1562,63,0.18767089843622603,10.634765625,0.708984375,1.0,1.0,15,0.03125,20.0,0.012524992356866271,0.027826027265960934,882,903168,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1563,64,0.1856297986902888,10.70703125,0.7138020833333333,1.0,1.0,15,0.03125,20.0,0.012426263179258315,0.1129818086815904,896,917504,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1564,65,0.1732867949113271,10.7861328125,0.7190755208333334,1.0,1.0,15,0.033203125,20.0,0.012329696250739345,0.14552586582882873,910,931840,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1565,66,0.16212961736816048,10.7255859375,0.7150390625,1.0,1.0,15,0.0185546875,20.0,0.012235214749571162,0.15891090348501763,924,946176,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1566,67,0.16880618701116462,10.8046875,0.7203125,1.0,1.0,15,0.0302734375,20.0,0.012142745601541187,0.14445299056158908,938,960512,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1567,68,0.18366876305783425,10.6552734375,0.7103515625,1.0,1.0,15,0.0283203125,20.0,0.01205221924882845,0.19964960045761013,952,974848,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1568,69,0.1748742298263289,10.630859375,0.7087239583333333,1.0,1.0,15,0.0283203125,20.0,0.01196356943602569,0.2057862960335201,966,989184,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1569,70,0.1782087985212279,10.8515625,0.7234375,1.0,1.0,15,0.0283203125,20.0,0.011876733011834568,0.16717942412032774,980,1003520,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1570,71,0.17025556380667592,10.8056640625,0.7203776041666666,1.0,1.0,15,0.0322265625,20.0,0.011791649745096838,0.2174191927568552,994,1017856,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1571,72,0.1660276944639288,10.703125,0.7135416666666666,1.0,1.0,15,0.02734375,20.0,0.011708262153953946,0.1563086616421887,1008,1032192,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1572,73,0.16602769444721677,10.666015625,0.7110677083333333,1.0,1.0,15,0.033203125,20.0,0.011626515347043571,0.14546477106779612,1022,1046528,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1573,74,0.1717482119911644,10.6591796875,0.7106119791666666,1.0,1.0,15,0.0302734375,20.0,0.011546356875744608,0.14837271467118854,1036,1060864,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1574,75,0.18767089849204896,10.6201171875,0.7080078125,1.0,1.0,15,0.0244140625,20.0,0.011467736596574721,0.10525731078226619,1050,1075200,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1575,76,0.17025556384911145,10.6982421875,0.7132161458333334,1.0,1.0,15,0.03125,20.0,0.011390606542927232,0.06941446044141655,1064,1089536,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1576,77,0.18562979878510188,10.6796875,0.7119791666666667,1.0,1.0,15,0.029296875,20.0,0.011314920805408232,0.08426500891757,1078,1103872,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1577,78,0.16880618700233113,10.8076171875,0.7205078125,1.0,1.0,15,0.03125,20.0,0.011240635420101558,0.10064714934220685,1092,1118208,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1578,79,0.18366876308558053,10.6552734375,0.7103515625,1.0,1.0,15,0.0244140625,20.0,0.011167708264148994,0.1657254456020605,1106,1132544,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1579,80,0.17820879858519473,10.857421875,0.723828125,1.0,1.0,15,0.03515625,20.0,0.011096098958087117,0.08407949920546791,1120,1146880,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1580,81,0.17174821200990215,10.6982421875,0.7132161458333334,1.0,1.0,15,0.03515625,20.0,0.011025768774430749,0.1260493140334699,1134,1161216,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1581,82,0.16880618702883166,10.7880859375,0.7192057291666667,1.0,1.0,15,0.033203125,20.0,0.010956680552036838,0.13916022795904026,1148,1175552,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1582,83,0.1673976431739535,10.908203125,0.7272135416666666,1.0,1.0,15,0.03125,20.0,0.010888798615822296,0.11543028384637823,1162,1189888,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1583,84,0.16212961740938356,10.8642578125,0.7242838541666666,1.0,1.0,15,0.0283203125,20.0,0.010822088701445111,0.1133860634352918,1176,1204224,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1584,85,0.16880618701999814,10.787109375,0.719140625,1.0,1.0,15,0.0322265625,20.0,0.010756517884590634,0.17420619940358337,1190,1218560,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1585,86,0.18562979878097957,10.7109375,0.7140625,1.0,1.0,15,0.0322265625,20.0,0.010692054514534324,0.05051009242385208,1204,1232896,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1586,87,0.16739764311956193,10.677734375,0.7118489583333333,1.0,1.0,15,0.0234375,20.0,0.010628668151679023,0.09979570899199423,1218,1247232,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1587,88,0.17487422981635556,10.7431640625,0.7162109375,1.0,1.0,15,0.0244140625,20.0,0.010566329508789154,0.24033209231450164,1232,1261568,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1588,89,0.17651372093578543,10.81640625,0.72109375,1.0,1.0,15,0.0224609375,20.0,0.010505010395666332,0.12442495463367427,1246,1275904,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1589,90,0.15851358430595602,10.802734375,0.7201822916666667,1.0,1.0,15,0.0341796875,20.0,0.010444683667031,0.08841593491438136,1260,1290240,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1590,91,0.17651372098387902,10.6767578125,0.7117838541666667,1.0,1.0,15,0.03125,20.0,0.010385323173393126,0.08520954084803652,1274,1304576,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1591,92,0.17025556385517365,10.7802734375,0.7186848958333333,1.0,1.0,15,0.03125,20.0,0.010326903714711696,0.1043476387037963,1288,1318912,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1592,93,0.1799633645282908,10.6572265625,0.7104817708333333,1.0,1.0,15,0.03125,20.0,0.010269400996658053,0.12829334922996605,1302,1333248,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1593,94,0.17025556385820478,10.775390625,0.718359375,1.0,1.0,15,0.033203125,20.0,0.010212791589312188,0.10373632123798199,1316,1347584,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1594,95,0.1717482120067792,10.6494140625,0.7099609375,1.0,1.0,15,0.0234375,20.0,0.010157052888133783,0.12208089930180684,1330,1361920,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1595,96,0.17328679488878324,10.712890625,0.7141927083333334,1.0,1.0,15,0.025390625,20.0,0.010102163077061653,0.1719073996975378,1344,1376256,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1596,97,0.18562979875212343,10.7568359375,0.7171223958333334,1.0,1.0,15,0.0341796875,20.0,0.010048101093605908,0.12127254864943258,1358,1390592,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1597,98,0.17328679496607652,10.78515625,0.7190104166666667,1.0,1.0,15,0.033203125,20.0,0.009994846595807088,0.13691922766622577,1372,1404928,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1598,99,0.18366876312125435,10.734375,0.715625,1.0,1.0,15,0.03125,20.0,0.00994237993094551,0.08066681011382909,1386,1419264,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1599,100,0.17025556384911145,10.849609375,0.7233072916666666,1.0,1.0,15,0.0380859375,20.0,0.00989068210589248,0.07371488498749806,1400,1433600,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1600,101,0.17025556382183146,10.8046875,0.7203125,1.0,1.0,15,0.0322265625,20.0,0.009839734759002643,0.10299676307742148,1414,1447936,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1601,102,0.17487422984627554,10.77734375,0.7184895833333333,1.0,1.0,15,0.0302734375,20.0,0.009789520133453791,0.1323496745818795,1428,1462272,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1602,103,0.16212961739907777,10.84765625,0.7231770833333333,1.0,1.0,15,0.0361328125,20.0,0.00974002105194698,0.12201639137659928,1442,1476608,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1603,104,0.17025556384608034,10.8271484375,0.7218098958333333,1.0,1.0,15,0.03125,20.0,0.00969122089268578,0.09572388547736169,1456,1490944,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1604,105,0.1660276944054366,10.845703125,0.723046875,1.0,1.0,15,0.037109375,20.0,0.009643103566559043,0.19459939112271293,1470,1505280,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1605,106,0.1596901091866802,10.7666015625,0.7177734375,1.0,1.0,15,0.0283203125,20.0,0.00959565349545662,0.10713367078026413,1484,1519616,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1606,107,0.16339550775416245,10.744140625,0.7162760416666667,1.0,1.0,15,0.029296875,20.0,0.009548855591652266,0.10878978380604563,1498,1533952,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1607,108,0.18562979880571343,10.8330078125,0.7222005208333333,1.0,1.0,15,0.03125,20.0,0.00950269523819228,0.11372018825007897,1512,1548288,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1608,109,0.18366876310936306,10.7529296875,0.7168619791666667,1.0,1.0,15,0.0283203125,20.0,0.00945715827023246,0.12666666681322553,1526,1562624,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1609,110,0.20205500194430653,10.9541015625,0.7302734375,1.0,1.0,15,0.041015625,20.0,0.00941223095726976,0.10384446665621773,1540,1576960,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1610,111,0.17174821199428736,10.732421875,0.7154947916666666,1.0,1.0,15,0.0234375,20.0,0.00936789998621843,0.11631841755657303,1554,1591296,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1611,112,0.164694282087538,10.8125,0.7208333333333333,1.0,1.0,15,0.0341796875,20.0,0.009324152445283704,0.0886631778225436,1568,1605632,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1612,113,0.17174821200365625,10.77734375,0.7184895833333333,1.0,1.0,15,0.033203125,20.0,0.009280975808589007,0.08190912603547933,1582,1619968,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1613,114,0.17487422983630221,10.9033203125,0.7268880208333334,1.0,1.0,15,0.046875,20.0,0.009238357921515535,0.09280853147045054,1596,1634304,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1614,115,0.17174821200365625,10.9697265625,0.7313151041666667,1.0,1.0,15,0.0380859375,20.0,0.009196286986715518,0.1041665086787961,1610,1648640,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
