,gamma_plot,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_optimal_mass
17,1.25,0.758455380952381,0.05528700925458485,0.7542895863492063,0.05534158660594957,0.7557803619047619,0.05477071207065153,0.218436
18,1.28,0.7580039174603174,0.05531605483515487,0.7539925022222222,0.05533274400689482,0.7552805682539683,0.05482202266615694,0.21839399999999998
19,1.3,0.758210965079365,0.05519044913350824,0.7540786977777778,0.05524556979246494,0.7555196412698413,0.054702577503578716,0.218426
20,1.4,0.7584871904761905,0.054723700464094145,0.7542079076190477,0.05495982730707266,0.7558365746031745,0.05440878094345057,0.218626
21,1.5,0.7606802190476191,0.05383460937821621,0.7555157187301587,0.05440324599167539,0.7580565809523809,0.053734522917185217,0.219144
22,2.0,0.7776498158730158,0.052102694409418074,0.7693052434920634,0.05246949619161855,0.7748840698412698,0.052965085147806575,0.22527599999999998
23,3.0,0.8128018095238095,0.004757916646229915,0.8013551146031747,0.0028648239348195437,0.8112322825396825,0.005136473383355935,0.262422
24,4.0,0.7787425809523809,0.01618658464238592,0.772875287936508,0.018830524851392024,0.774892653968254,0.018015493088443045,0.217852
25,5.0,0.7703235904761905,0.019177276838713616,0.766568786031746,0.020699771359044508,0.7672402285714286,0.020441090433821616,0.209992
26,6.0,0.7654731301587302,0.02011988241467715,0.7613964374603175,0.02110710156677222,0.7627297015873016,0.020947094624962824,0.204406
27,7.0,0.7541270952380952,0.020374877931963256,0.7457066663492063,0.02195754390671512,0.7518767523809524,0.02077288122722416,0.193838
28,8.0,0.7292369746031746,0.029417982064436424,0.722110206031746,0.031685617587505786,0.7275213746031747,0.029322956121750517,0.175516
29,10.0,0.6982240253968254,0.037319894078206885,0.6929722301587301,0.038210241080199596,0.6962975142857143,0.03759702450242463,0.150278
30,12.0,0.6862747333333333,0.0380639372548056,0.6797643212698412,0.040849569215976246,0.6817278444444445,0.040465312722569036,0.137764
31,14.0,0.6785302539682541,0.03929240175575842,0.67214072,0.041964047148832055,0.6732486698412699,0.041889889822911586,0.130374
32,16.0,0.6743642158730159,0.03933345998426663,0.6686040034920635,0.041459741345511836,0.6693776380952381,0.0416376654013958,0.125156
33,18.0,0.669855819047619,0.03938090189932388,0.6653510746031747,0.04074374651285076,0.6661865746031747,0.0409782539730837,0.12015200000000001
34,24.0,0.6582834095238096,0.038632858476654736,0.6550139295238095,0.03904731016751182,0.6561515206349207,0.039137012974136486,0.105922
35,32.0,0.6426478158730158,0.03934282541552857,0.6399132574603175,0.039754953383879264,0.6413114158730158,0.03960144488838196,0.089652
36,45.0,0.6205701365079366,0.04455946064675541,0.6182462892063493,0.04493021248302244,0.619789180952381,0.04455013190669778,0.06869600000000001
37,55.0,0.6076994634920635,0.0485250550967416,0.6056177085714285,0.048841658870867756,0.607083892063492,0.048521802837705574,0.05696
38,64.0,0.5992021936507936,0.051136784820242524,0.5972849015873016,0.0515206011175547,0.598649926984127,0.051120931053873185,0.049604
39,128.0,0.5720648285714286,0.06243530892017719,0.5706737333333334,0.06234824866760448,0.5710598253968253,0.06217819957605218,0.030908
40,256.0,0.5622825873015873,0.06692647822360567,0.5609102790476191,0.06695624129732979,0.5610030095238095,0.06697463476563771,0.025654
41,512.0,0.5594191650793651,0.0683184077841556,0.558074666984127,0.06833521188400585,0.5580523523809524,0.0683233321493532,0.024329999999999997
42,1024.0,0.558669765079365,0.06872213599422793,0.557264532063492,0.06871731573777959,0.5571938571428572,0.06873410269430916,0.023866000000000002
