graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,1,QTL gamma=4.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8007200000000001,0.803786,0.80948,0.066,4.0,4.0
erdos_renyi,8,2,1,QTL gamma=8.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.83872,0.8383879999999999,0.8428000000000001,0.0906,8.0,8.0
erdos_renyi,8,2,1,QTL gamma=8.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66652,0.665928,0.67198,0.023399999999999997,8.0,8.0
erdos_renyi,8,2,1,QTL gamma=8.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.65586,0.658776,0.66482,0.0216,8.0,8.0
erdos_renyi,8,2,1,QTL gamma=8.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66476,0.665504,0.67132,0.0176,8.0,8.0
erdos_renyi,8,2,1,QTL gamma=8.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79886,0.8009639999999999,0.8089600000000001,0.068,8.0,8.0
erdos_renyi,8,2,1,QTL gamma=10.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.80756,0.8079660000000001,0.81024,0.073,10.0,10.0
erdos_renyi,8,2,1,QTL gamma=10.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66586,0.666238,0.67262,0.023399999999999997,10.0,10.0
erdos_renyi,8,2,1,QTL gamma=10.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.65592,0.6587339999999999,0.6649999999999999,0.0214,10.0,10.0
erdos_renyi,8,2,1,QTL gamma=10.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66468,0.6658700000000001,0.67138,0.0178,10.0,10.0
erdos_renyi,8,2,1,QTL gamma=10.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7988600000000001,0.800794,0.8096600000000003,0.0686,10.0,10.0
erdos_renyi,8,2,1,QTL gamma=16.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7984,0.8003800000000002,0.80296,0.0636,16.0,16.0
erdos_renyi,8,2,1,QTL gamma=16.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66822,0.667366,0.6728799999999999,0.025599999999999998,16.0,16.0
erdos_renyi,8,2,1,QTL gamma=16.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.65598,0.658514,0.66282,0.0204,16.0,16.0
erdos_renyi,8,2,1,QTL gamma=16.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66272,0.665468,0.67058,0.0174,16.0,16.0
erdos_renyi,8,2,1,QTL gamma=16.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.79884,0.8008879999999999,0.8108000000000001,0.0688,16.0,16.0
erdos_renyi,8,2,1,QTL gamma=24.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.78258,0.781332,0.7850600000000001,0.061200000000000004,24.0,24.0
erdos_renyi,8,2,1,QTL gamma=24.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66784,0.667516,0.6728,0.0242,24.0,24.0
erdos_renyi,8,2,1,QTL gamma=24.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.6554599999999999,0.658624,0.66296,0.0204,24.0,24.0
erdos_renyi,8,2,1,QTL gamma=24.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6627799999999999,0.665076,0.6688799999999999,0.016800000000000002,24.0,24.0
erdos_renyi,8,2,1,QTL gamma=24.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7990999999999999,0.8015800000000001,0.8121400000000001,0.06839999999999999,24.0,24.0
erdos_renyi,8,2,1,QTL gamma=36.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.70898,0.7026740000000001,0.70938,0.038,36.0,36.0
erdos_renyi,8,2,1,QTL gamma=36.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.66796,0.668044,0.67534,0.0248,36.0,36.0
erdos_renyi,8,2,1,QTL gamma=36.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.65488,0.65755,0.6622999999999999,0.019799999999999998,36.0,36.0
erdos_renyi,8,2,1,QTL gamma=36.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.65752,0.65642,0.65872,0.0124,36.0,36.0
erdos_renyi,8,2,1,QTL gamma=36.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.80002,0.803098,0.81082,0.0666,36.0,36.0
erdos_renyi,8,2,1,QTL gamma=50.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.66388,0.660774,0.66418,0.02,50.0,50.0
