graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,0,QTL gamma=0.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6163142857142858,0.6184828571428571,0.6238285714285715,0.020800000000000003,0.6,0.6
erdos_renyi,8,2,0,QTL gamma=0.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.807657142857143,0.8077828571428572,0.8125428571428571,0.2166,0.6,0.6
erdos_renyi,8,2,0,QTL gamma=0.80,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8705428571428572,0.8719771428571429,0.8770857142857142,0.3632,0.8,0.8
erdos_renyi,8,2,0,QTL gamma=0.80,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6125142857142857,0.6153314285714286,0.6235142857142858,0.0476,0.8,0.8
erdos_renyi,8,2,0,QTL gamma=0.80,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8866285714285714,0.8860542857142859,0.8907142857142857,0.4208,0.8,0.8
erdos_renyi,8,2,0,QTL gamma=0.80,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6162000000000001,0.6180685714285714,0.6240571428571429,0.0218,0.8,0.8
erdos_renyi,8,2,0,QTL gamma=0.80,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8068571428571428,0.8066771428571429,0.8114571428571429,0.2162,0.8,0.8
erdos_renyi,8,2,0,QTL gamma=1.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8689142857142859,0.8707971428571429,0.8741142857142857,0.3668,1.2,1.2
erdos_renyi,8,2,0,QTL gamma=1.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6158571428571429,0.6148200000000001,0.6212285714285714,0.0538,1.2,1.2
erdos_renyi,8,2,0,QTL gamma=1.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8848285714285715,0.8838600000000001,0.8903428571428572,0.4276,1.2,1.2
erdos_renyi,8,2,0,QTL gamma=1.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8847714285714287,0.88392,0.8903714285714285,0.4276,1.2,1.2
