graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_average_requested,gamma_average_realized,gamma_start,gamma_end_exclusive,gamma_last
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8674571428571429,0.8684428571428573,0.8767999999999999,0.37260000000000004,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6398571428571429,0.6405542857142856,0.6437714285714286,0.0752,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8794857142857142,0.8801457142857142,0.8917142857142858,0.428,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6122857142857142,0.61602,0.6219714285714285,0.0234,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7967142857142857,0.7985314285714286,0.8129714285714286,0.2188,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8673714285714286,0.8680542857142859,0.8764000000000001,0.3724,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6414857142857143,0.6401971428571428,0.6430857142857143,0.0786,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8785428571428573,0.8794685714285715,0.8916571428571428,0.4278,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6118285714285714,0.6153742857142858,0.6210857142857142,0.023,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7952285714285715,0.7976400000000001,0.8126,0.21880000000000002,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8671714285714287,0.8678057142857144,0.8762285714285714,0.3726,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6395142857142856,0.6386999999999999,0.6415142857142858,0.075,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.60,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8774571428571428,0.8786857142857144,0.891057142857143,0.427,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6108857142857145,0.6141342857142857,0.6210285714285714,0.0226,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,0,QTL ascending schedule with average gamma=1.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7949714285714286,0.7969457142857144,0.8133714285714285,0.21860000000000004,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8699,0.8713799999999999,0.87558,0.1188,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6796600000000002,0.6794140000000001,0.68348,0.0015999999999999999,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.85028,0.851,0.8537199999999998,0.09720000000000001,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6801999999999999,0.680952,0.6848400000000001,0.0044,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8227800000000001,0.824652,0.83034,0.0626,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8655200000000001,0.869478,0.87536,0.12040000000000001,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6653,0.66489,0.6797000000000001,0.0015999999999999999,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8656,0.869448,0.8743000000000001,0.1206,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66866,0.6665099999999999,0.6803999999999999,0.0008,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.81918,0.822252,0.8299800000000002,0.06559999999999999,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8629999999999999,0.86669,0.8751,0.126,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.658,0.659488,0.6782600000000001,0.0036,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.60,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8630800000000001,0.8666940000000001,0.874,0.126,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.66264,0.6617,0.67668,0.0021999999999999997,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.81518,0.819962,0.8299399999999999,0.06659999999999999,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.80,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.86076,0.8635819999999998,0.87454,0.1296,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.80,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6554,0.655774,0.67646,0.0056,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.80,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8331800000000001,0.8352259999999999,0.8413599999999999,0.1028,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.80,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.65786,0.658158,0.67622,0.0048000000000000004,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=0.80,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.81332,0.817594,0.82958,0.068,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8530200000000001,0.855974,0.87316,0.13319999999999999,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6203,0.6295360000000001,0.67454,0.0406,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8237200000000001,0.8252999999999998,0.8346,0.1014,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6394,0.646212,0.6727000000000001,0.0102,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.80826,0.8120320000000001,0.8293799999999999,0.06820000000000001,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8478,0.8522679999999999,0.8729000000000001,0.1328,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.63728,0.629974,0.6746000000000001,0.0624,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8224599999999999,0.8249739999999999,0.8366199999999999,0.1062,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.61426,0.625872,0.67232,0.0322,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.80586,0.809242,0.82836,0.0678,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8434200000000001,0.8488939999999999,0.8718400000000001,0.1334,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6426000000000001,0.635706,0.6738,0.0682,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.60,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.81936,0.8210840000000001,0.8337199999999999,0.1038,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.6172000000000001,0.6204160000000001,0.67048,0.0372,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,1,QTL ascending schedule with average gamma=1.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.80428,0.8075859999999999,0.8278400000000001,0.0676,1.6,1.6,1.5840000000000003,0.0,3.2,3.168
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7596999999999999,0.7623759999999999,0.77204,0.2872,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54878,0.547118,0.5551,0.0354,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8175000000000001,0.816046,0.8243200000000002,0.4226,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5483399999999999,0.5475760000000001,0.5548,0.035199999999999995,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.70656,0.708852,0.71748,0.184,0.2,0.2,0.19800000000000004,0.0,0.4,0.396
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.75282,0.756944,0.7713599999999999,0.294,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5483,0.547172,0.55546,0.0358,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8157,0.8136800000000001,0.8228199999999999,0.42600000000000005,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54776,0.5472,0.55406,0.0356,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.69782,0.702586,0.71716,0.1894,0.4,0.4,0.3960000000000001,0.0,0.8,0.792
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74934,0.7534360000000001,0.7697200000000001,0.2962,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5479800000000001,0.546718,0.55564,0.036000000000000004,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.60,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.81454,0.812294,0.82154,0.4276,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54896,0.547152,0.5550400000000001,0.0354,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.69322,0.69813,0.7160400000000001,0.19019999999999998,0.6,0.6,0.5940000000000001,0.0,1.2,1.188
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.80,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7470200000000001,0.75141,0.76834,0.2992,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.80,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54776,0.546648,0.55482,0.0358,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.80,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.81382,0.8109820000000001,0.8218200000000001,0.428,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.80,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.547,0.54654,0.55394,0.036199999999999996,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=0.80,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.69104,0.695812,0.7150399999999999,0.191,0.8,0.8,0.7920000000000001,0.0,1.6,1.584
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74332,0.749404,0.76626,0.2976,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54848,0.5466200000000001,0.55292,0.0358,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8132400000000001,0.8098380000000001,0.8210599999999999,0.4298,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54922,0.546486,0.5536399999999999,0.0356,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.6890400000000001,0.693382,0.7138399999999999,0.1906,1.2,1.2,1.1880000000000002,0.0,2.4,2.376
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74306,0.7491940000000001,0.76602,0.2972,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54898,0.546514,0.55274,0.0354,1.4,1.4,1.386,0.0,2.8,2.772
erdos_renyi,8,2,2,QTL ascending schedule with average gamma=1.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.81342,0.809604,0.8206199999999999,0.4314,1.4,1.4,1.386,0.0,2.8,2.772
