,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
85,erdos_renyi,8,2,1,1024.0,1024.0,0.6472060000000001,0.6486824,0.6497949999999999,0.01344
86,erdos_renyi,8,2,2,0.0,0.0,0.8172550000000001,0.8174398,0.8190940000000001,0.40627
87,erdos_renyi,8,2,2,0.25,0.25,0.8164840000000002,0.8167484999999999,0.8183309999999999,0.41400000000000003
88,erdos_renyi,8,2,2,0.33,0.33,0.816103,0.8163886999999999,0.817925,0.41569
89,erdos_renyi,8,2,2,0.38,0.38,0.815914,0.8161721,0.817715,0.41667
90,erdos_renyi,8,2,2,0.4,0.4,0.8158799999999999,0.816084,0.8176249999999999,0.41691999999999996
91,erdos_renyi,8,2,2,0.5,0.5,0.815399,0.8156169999999999,0.8172309999999999,0.41823999999999995
92,erdos_renyi,8,2,2,0.56,0.56,0.815143,0.8152867,0.816789,0.41895000000000004
93,erdos_renyi,8,2,2,0.6,0.6,0.814931,0.8150533000000001,0.816713,0.41937
94,erdos_renyi,8,2,2,0.64,0.64,0.8147369999999998,0.8148319999999998,0.8165250000000001,0.41979
95,erdos_renyi,8,2,2,0.7,0.7,0.8143309999999999,0.8144623,0.8162899999999998,0.42025999999999997
96,erdos_renyi,8,2,2,0.74,0.74,0.8140870000000001,0.8142499000000001,0.816165,0.42052
97,erdos_renyi,8,2,2,0.8,0.8,0.813881,0.8139858999999999,0.815813,0.42099
98,erdos_renyi,8,2,2,0.85,0.85,0.8137329999999998,0.8137251000000001,0.815344,0.42121
99,erdos_renyi,8,2,2,0.9,0.9,0.8134789999999998,0.8134877999999999,0.8150829999999999,0.42145
100,erdos_renyi,8,2,2,1.0,1.0,0.813016,0.8130286999999999,0.814767,0.42168
101,erdos_renyi,8,2,2,1.1,1.1,0.812688,0.8126533,0.814489,0.42218999999999995
102,erdos_renyi,8,2,2,1.2,1.2,0.8122119999999999,0.8122984000000001,0.8142699999999999,0.42239000000000004
103,erdos_renyi,8,2,2,1.25,1.25,0.811937,0.8121341,0.814116,0.42241
104,erdos_renyi,8,2,2,1.28,1.28,0.811788,0.8120385999999999,0.8139540000000001,0.42245
105,erdos_renyi,8,2,2,1.3,1.3,0.811691,0.8119829000000001,0.8139350000000001,0.42244000000000004
106,erdos_renyi,8,2,2,1.4,1.4,0.8114269999999999,0.8117057000000001,0.8135720000000001,0.42278
107,erdos_renyi,8,2,2,1.5,1.5,0.8112079999999999,0.8114668,0.813462,0.42302
108,erdos_renyi,8,2,2,2.0,2.0,0.8103159999999999,0.8105338999999999,0.81358,0.4235
109,erdos_renyi,8,2,2,3.0,3.0,0.809399,0.8096864,0.8140660000000001,0.42344
110,erdos_renyi,8,2,2,4.0,4.0,0.8090690000000003,0.8094209000000001,0.8120999999999998,0.42361
111,erdos_renyi,8,2,2,5.0,5.0,0.8089389999999999,0.8092458,0.810314,0.42364
112,erdos_renyi,8,2,2,6.0,6.0,0.80866,0.8090014,0.8100760000000001,0.42352999999999996
113,erdos_renyi,8,2,2,7.0,7.0,0.8084619999999999,0.8086167999999999,0.809642,0.4235
114,erdos_renyi,8,2,2,8.0,8.0,0.807972,0.8081277,0.808934,0.42323
115,erdos_renyi,8,2,2,10.0,10.0,0.806682,0.8064332999999999,0.807198,0.42195
116,erdos_renyi,8,2,2,12.0,12.0,0.803894,0.803195,0.803894,0.41842999999999997
117,erdos_renyi,8,2,2,14.0,14.0,0.7991010000000001,0.7980798,0.7991010000000001,0.41233
118,erdos_renyi,8,2,2,16.0,16.0,0.7924279999999999,0.7911148000000001,0.792525,0.40383
119,erdos_renyi,8,2,2,18.0,18.0,0.784776,0.7829197,0.784786,0.39287
120,erdos_renyi,8,2,2,24.0,24.0,0.756208,0.7535609,0.756499,0.35151
121,erdos_renyi,8,2,2,32.0,32.0,0.7179059999999999,0.7143087,0.7179059999999999,0.29296
122,erdos_renyi,8,2,2,45.0,45.0,0.668588,0.6654992,0.668588,0.21765
123,erdos_renyi,8,2,2,55.0,55.0,0.642616,0.6398868,0.642616,0.17985
124,erdos_renyi,8,2,2,64.0,64.0,0.62515,0.6232894999999999,0.6253059999999999,0.15516000000000002
125,erdos_renyi,8,2,2,128.0,128.0,0.577715,0.5763871,0.577715,0.09053
126,erdos_renyi,8,2,2,256.0,256.0,0.5597160000000001,0.5598286,0.560794,0.06996
127,erdos_renyi,8,2,2,512.0,512.0,0.5547219999999999,0.5548351000000001,0.555941,0.06417
128,erdos_renyi,8,2,2,1024.0,1024.0,0.5531539999999999,0.5535178000000001,0.554718,0.06248
129,erdos_renyi,8,2,3,0.0,0.0,0.5788511111111112,0.5787043333333335,0.5797255555555556,0.0079
130,erdos_renyi,8,2,3,0.25,0.25,0.5785366666666667,0.5780025555555556,0.57935,0.007560000000000001
131,erdos_renyi,8,2,3,0.33,0.33,0.5779333333333333,0.5776367777777778,0.5795022222222221,0.00764
132,erdos_renyi,8,2,3,0.38,0.38,0.5778266666666667,0.5774904444444444,0.5793188888888888,0.00756
133,erdos_renyi,8,2,3,0.4,0.4,0.5777399999999999,0.5774046666666667,0.5790355555555556,0.007509999999999999
134,erdos_renyi,8,2,3,0.5,0.5,0.5774888888888889,0.5770161111111112,0.57868,0.00739
135,erdos_renyi,8,2,3,0.56,0.56,0.5771333333333334,0.5768865555555556,0.5783833333333335,0.0074199999999999995
136,erdos_renyi,8,2,3,0.6,0.6,0.5769622222222223,0.5767728888888889,0.5779966666666666,0.0074800000000000005
137,erdos_renyi,8,2,3,0.64,0.64,0.5766833333333333,0.5766004444444446,0.5780844444444444,0.0074199999999999995
138,erdos_renyi,8,2,3,0.7,0.7,0.5766711111111111,0.57646,0.5779011111111111,0.007639999999999999
139,erdos_renyi,8,2,3,0.74,0.74,0.5763611111111112,0.576376,0.5779077777777777,0.00766
140,erdos_renyi,8,2,3,0.8,0.8,0.57618,0.5762125555555555,0.5779022222222222,0.00743
141,erdos_renyi,8,2,3,0.85,0.85,0.5760711111111111,0.5761066666666668,0.5779122222222223,0.00745
142,erdos_renyi,8,2,3,0.9,0.9,0.575971111111111,0.5759242222222222,0.5779177777777778,0.00744
143,erdos_renyi,8,2,3,1.0,1.0,0.5757933333333334,0.5755794444444444,0.5778599999999999,0.007390000000000001
144,erdos_renyi,8,2,3,1.1,1.1,0.5755000000000001,0.5753723333333333,0.57779,0.00728
145,erdos_renyi,8,2,3,1.2,1.2,0.5749611111111111,0.5750295555555556,0.5776966666666667,0.007220000000000001
146,erdos_renyi,8,2,3,1.25,1.25,0.5748566666666667,0.574821888888889,0.5777133333333333,0.00737
147,erdos_renyi,8,2,3,1.28,1.28,0.5747055555555556,0.5747931111111113,0.5777044444444444,0.00727
148,erdos_renyi,8,2,3,1.3,1.3,0.5747477777777779,0.5747238888888889,0.5776811111111111,0.0073
149,erdos_renyi,8,2,3,1.4,1.4,0.5743344444444445,0.5744206666666666,0.5777566666666668,0.00727
150,erdos_renyi,8,2,3,1.5,1.5,0.5738833333333333,0.5740152222222223,0.5778666666666666,0.00741
151,erdos_renyi,8,2,3,2.0,2.0,0.5725677777777778,0.5726978888888888,0.5788822222222222,0.00728
152,erdos_renyi,8,2,3,3.0,3.0,0.8041855555555556,0.8038904444444445,0.8053933333333334,0.23147
153,erdos_renyi,8,2,3,4.0,4.0,0.8022255555555556,0.8016921111111112,0.8031933333333333,0.22501
154,erdos_renyi,8,2,3,5.0,5.0,0.7971600000000001,0.7956974444444445,0.7972466666666667,0.21307
