control_index,control_r,alpha,one_minus_alpha,gamma,graph_family,graph_seed,init_id,init_seed,device_seed,final_mean_ratio_cvar,final_mean_ratio_qtl,tail_mean_ratio_cvar,tail_mean_ratio_qtl,peak_mean_ratio_cvar,peak_mean_ratio_qtl,final_optimal_mass_cvar,final_optimal_mass_qtl,final_mean_ratio_cvar_minus_qtl,tail_mean_ratio_cvar_minus_qtl,peak_mean_ratio_cvar_minus_qtl,final_optimal_mass_cvar_minus_qtl
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,1,4,20262433,920304,0.8154,0.82,0.8177519999999999,0.819116,0.8252600000000001,0.8251200000000001,0.06620000000000001,0.07020000000000001,-0.0045999999999999375,-0.0013640000000000319,0.000140000000000029,-0.0040000000000000036
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,2,0,20262429,930300,0.7546,0.7548999999999999,0.7581840000000001,0.755394,0.7667600000000001,0.76128,0.3086,0.3076,-0.00029999999999985594,0.00279000000000007,0.005480000000000151,0.0010000000000000009
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,2,1,20262430,930301,0.5432599999999999,0.545,0.5450919999999999,0.545438,0.55434,0.5526800000000001,0.0276,0.0328,-0.0017400000000001858,-0.0003460000000000685,0.0016599999999999948,-0.005200000000000003
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,2,2,20262431,930302,0.81164,0.81106,0.81304,0.8127280000000001,0.82148,0.8201999999999998,0.41300000000000003,0.4124,0.0005800000000000249,0.00031199999999986794,0.0012800000000001699,0.0006000000000000449
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,2,3,20262432,930303,0.54264,0.54272,0.546222,0.5459740000000001,0.55494,0.55354,0.028200000000000003,0.027,-7.999999999996898e-05,0.00024799999999991496,0.0013999999999999568,0.0012000000000000031
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,2,4,20262433,930304,0.7038800000000001,0.69634,0.70411,0.69824,0.71106,0.70534,0.1902,0.1946,0.007540000000000102,0.005870000000000042,0.005720000000000058,-0.004399999999999987
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,3,0,20262429,940300,0.8432666666666667,0.8424444444444444,0.8463666666666667,0.8456133333333333,0.8517333333333332,0.8503555555555554,0.24380000000000002,0.2446,0.0008222222222222797,0.0007533333333333836,0.001377777777777811,-0.0007999999999999952
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,3,1,20262430,940301,0.6084888888888889,0.5543555555555556,0.6050044444444446,0.5530888888888889,0.6091333333333333,0.5633111111111111,0.0058,0.0156,0.054133333333333256,0.051915555555555715,0.04582222222222221,-0.0098
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,3,2,20262431,940302,0.8451111111111111,0.8443777777777777,0.8459044444444445,0.8446533333333333,0.8523111111111111,0.8512888888888889,0.2562,0.2586,0.0007333333333334746,0.0012511111111112028,0.0010222222222222577,-0.0024000000000000132
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,3,3,20262432,940303,0.5784,0.5528222222222223,0.5760444444444444,0.5509222222222224,0.581,0.5621555555555555,0.0074,0.0164,0.0255777777777777,0.025122222222221935,0.01884444444444444,-0.009000000000000001
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,3,4,20262433,940304,0.7452,0.7462444444444445,0.744311111111111,0.7443844444444444,0.7500888888888889,0.7493555555555556,0.1092,0.1152,-0.0010444444444445145,-7.333333333336967e-05,0.0007333333333333636,-0.0059999999999999915
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,4,0,20262429,950300,0.9085999999999999,0.9083400000000001,0.9086820000000001,0.9068640000000002,0.91708,0.9128999999999999,0.514,0.5182,0.0002599999999997049,0.0018179999999998753,0.0041800000000000725,-0.0041999999999999815
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,4,1,20262430,950301,0.7099399999999999,0.6938599999999999,0.704504,0.6925739999999999,0.7125,0.70436,0.0714,0.07540000000000001,0.016079999999999983,0.011930000000000107,0.008140000000000036,-0.0040000000000000036
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,4,2,20262431,950302,0.9022600000000001,0.90554,0.907432,0.907084,0.914,0.91272,0.5016,0.5045999999999999,-0.0032799999999999496,0.00034800000000001496,0.0012800000000000589,-0.0029999999999998916
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,4,3,20262432,950303,0.91204,0.9108800000000002,0.9074059999999999,0.9075940000000001,0.91204,0.9169599999999999,0.5252,0.5268,0.0011599999999997168,-0.00018800000000018802,-0.0049199999999999244,-0.0016000000000000458
3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,4,4,20262433,950304,0.84734,0.8575200000000001,0.851206,0.8609380000000002,0.86126,0.8665800000000001,0.2584,0.2516,-0.010180000000000078,-0.009732000000000185,-0.005320000000000102,0.006800000000000028
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,0,0,20262429,910400,0.8724,0.8694857142857142,0.8721914285714286,0.8695742857142857,0.8776,0.8753428571428571,0.3578,0.362,0.002914285714285758,0.0026171428571428734,0.0022571428571429575,-0.0041999999999999815
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,0,1,20262430,910401,0.5812857142857143,0.6192571428571428,0.5801857142857143,0.6158371428571429,0.5891714285714286,0.619942857142857,0.0288,0.0718,-0.037971428571428545,-0.035651428571428556,-0.03077142857142845,-0.043000000000000003
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,0,2,20262431,910402,0.8854571428571428,0.8814000000000001,0.8842314285714286,0.8825428571428573,0.8896285714285713,0.8888285714285714,0.37460000000000004,0.42319999999999997,0.004057142857142759,0.0016885714285712616,0.0007999999999999119,-0.04859999999999992
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,0,3,20262432,910403,0.8850857142857143,0.6380285714285715,0.88278,0.6395285714285713,0.8877142857142858,0.6468857142857143,0.3762,0.06620000000000001,0.24705714285714275,0.24325142857142867,0.2408285714285715,0.30999999999999994
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,0,4,20262433,910404,0.795457142857143,0.7991142857142857,0.7996714285714286,0.8012257142857143,0.8063714285714286,0.8053428571428572,0.2198,0.219,-0.0036571428571426923,-0.0015542857142857303,0.0010285714285713787,0.0007999999999999952
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,1,0,20262429,920400,0.85986,0.8547,0.861544,0.8565440000000001,0.86584,0.8618399999999999,0.11,0.1148,0.005159999999999942,0.004999999999999893,0.004000000000000115,-0.004799999999999999
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,1,1,20262430,920401,0.6634,0.66614,0.661076,0.664654,0.66974,0.67168,0.0014,0.0242,-0.0027399999999999647,-0.00357799999999997,-0.0019400000000000528,-0.0228
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,1,2,20262431,920402,0.8671400000000002,0.8293800000000001,0.8705360000000001,0.8304959999999999,0.8741200000000001,0.8356200000000001,0.1268,0.1014,0.03776000000000013,0.04004000000000019,0.03849999999999998,0.025399999999999992
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,1,3,20262432,920403,0.6629400000000001,0.8595200000000001,0.659968,0.8609819999999999,0.6639799999999999,0.8698799999999999,0.0054,0.1318,-0.19657999999999998,-0.20101399999999991,-0.20589999999999997,-0.1264
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,1,4,20262433,920404,0.8146000000000001,0.81714,0.813826,0.815122,0.82022,0.8196199999999999,0.07,0.0722,-0.0025399999999998757,-0.0012959999999999638,0.0006000000000000449,-0.0021999999999999936
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,2,0,20262429,930400,0.7523799999999999,0.7514600000000001,0.753284,0.7506120000000001,0.766,0.75922,0.3126,0.3116,0.0009199999999998099,0.0026719999999998967,0.006780000000000008,0.0010000000000000009
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,2,1,20262430,930401,0.5483399999999999,0.5469,0.546542,0.5471039999999999,0.5532199999999999,0.5525599999999999,0.0296,0.031799999999999995,0.0014399999999998858,-0.0005619999999999514,0.0006599999999999939,-0.0021999999999999936
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,2,2,20262431,930402,0.80612,0.8078199999999999,0.8094760000000001,0.810594,0.8175399999999999,0.8166999999999998,0.373,0.41879999999999995,-0.0016999999999999238,-0.0011179999999999524,0.0008400000000001739,-0.04579999999999995
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,2,3,20262432,930403,0.5458200000000001,0.5469,0.546698,0.547898,0.5516599999999999,0.552,0.027000000000000003,0.0264,-0.0010799999999999699,-0.0011999999999999789,-0.000340000000000118,0.0006000000000000033
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,2,4,20262433,930404,0.6923,0.6909599999999999,0.6961240000000001,0.69526,0.70442,0.70304,0.1926,0.1938,0.0013400000000001189,0.0008640000000000869,0.0013800000000000479,-0.0012000000000000066
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,3,0,20262429,940400,0.8476,0.8455333333333334,0.8470355555555555,0.8442622222222222,0.8513555555555555,0.8481555555555556,0.261,0.264,0.002066666666666661,0.0027733333333332943,0.0031999999999999806,-0.0030000000000000027
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,3,1,20262430,940401,0.5517555555555556,0.5532888888888889,0.5508777777777778,0.5496711111111112,0.5630000000000001,0.5594444444444444,0.0084,0.015199999999999998,-0.0015333333333333865,0.0012066666666665782,0.003555555555555645,-0.006799999999999999
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,3,2,20262431,940402,0.8482666666666667,0.8458888888888888,0.84598,0.8436377777777778,0.8501333333333334,0.8483333333333334,0.261,0.2628,0.002377777777777923,0.0023422222222221345,0.0018000000000000238,-0.0017999999999999683
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,3,3,20262432,940403,0.5538444444444445,0.5456888888888889,0.5577711111111111,0.5467377777777778,0.5680666666666667,0.5642666666666667,0.0098,0.012,0.008155555555555583,0.01103333333333334,0.0038000000000000256,-0.0022000000000000006
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,3,4,20262433,940404,0.7440888888888888,0.7387555555555555,0.7464288888888888,0.7422244444444444,0.7511777777777778,0.7495555555555556,0.11180000000000001,0.11399999999999999,0.005333333333333301,0.004204444444444455,0.0016222222222221916,-0.0021999999999999797
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,4,0,20262429,950400,0.91372,0.9034000000000001,0.911956,0.9023159999999999,0.91768,0.91666,0.38760000000000006,0.5258,0.010319999999999885,0.009640000000000093,0.0010200000000000209,-0.1382
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,4,1,20262430,950401,0.69318,0.69452,0.69286,0.689334,0.7001999999999999,0.69452,0.08199999999999999,0.0876,-0.0013400000000000079,0.003526000000000029,0.005679999999999907,-0.005600000000000008
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,4,2,20262431,950402,0.9098000000000003,0.89754,0.9102580000000001,0.9015959999999998,0.91936,0.9147200000000002,0.3638,0.5014000000000001,0.01226000000000027,0.00866200000000028,0.004639999999999755,-0.13760000000000006
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,4,3,20262432,950403,0.9063199999999998,0.9011800000000001,0.9108919999999999,0.900188,0.91842,0.91236,0.3444,0.5154000000000001,0.0051399999999997,0.010703999999999936,0.006060000000000065,-0.1710000000000001
4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,4,4,20262433,950404,0.8504799999999999,0.8570399999999999,0.8519120000000001,0.8581939999999999,0.85982,0.8628399999999999,0.2686,0.2648,-0.00656000000000001,-0.006281999999999788,-0.0030199999999999116,0.0038000000000000256
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,0,0,20262429,910500,0.8543714285714287,0.8695142857142858,0.8556971428571428,0.869822857142857,0.8610571428571429,0.8740571428571428,0.279,0.36560000000000004,-0.015142857142857125,-0.014125714285714186,-0.0129999999999999,-0.08660000000000001
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,0,1,20262430,910501,0.6526571428571428,0.6290857142857142,0.6466114285714286,0.6244485714285715,0.6531142857142856,0.6290857142857142,0.0892,0.0688,0.023571428571428577,0.02216285714285715,0.0240285714285714,0.0204
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,0,2,20262431,910502,0.8696857142857144,0.8789142857142858,0.870502857142857,0.8797285714285715,0.8751714285714287,0.8886000000000001,0.32239999999999996,0.4326,-0.009228571428571364,-0.009225714285714504,-0.013428571428571345,-0.11020000000000002
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,0,3,20262432,910503,0.8754571428571428,0.8814857142857144,0.8738828571428572,0.8801657142857143,0.8774571428571429,0.8914571428571428,0.33520000000000005,0.4342,-0.006028571428571605,-0.006282857142857146,-0.013999999999999901,-0.09899999999999992
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,0,4,20262433,910504,0.8019714285714284,0.8013428571428571,0.8033857142857144,0.7981857142857143,0.8138,0.8046571428571428,0.2116,0.2276,0.0006285714285713118,0.0052000000000000934,0.00914285714285712,-0.015999999999999986
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,1,0,20262429,920500,0.85404,0.8520199999999999,0.852406,0.8499360000000001,0.86632,0.87212,0.123,0.1442,0.002020000000000133,0.002469999999999861,-0.005800000000000027,-0.021199999999999997
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,1,1,20262430,920501,0.66464,0.6662399999999999,0.6626080000000001,0.666726,0.6677799999999999,0.67376,0.0012,0.025,-0.0015999999999999348,-0.004117999999999955,-0.005980000000000096,-0.0238
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,1,2,20262431,920502,0.83202,0.85624,0.837294,0.8547779999999999,0.84392,0.8600200000000001,0.1114,0.1196,-0.02422000000000002,-0.017483999999999944,-0.016100000000000114,-0.008199999999999999
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,1,3,20262432,920503,0.86396,0.8459199999999999,0.862022,0.84932,0.8744,0.86798,0.1296,0.131,0.018040000000000056,0.012701999999999991,0.006419999999999981,-0.0014000000000000123
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,1,4,20262433,920504,0.8168799999999999,0.81136,0.8122320000000001,0.8081100000000001,0.81828,0.81382,0.07400000000000001,0.0766,0.005519999999999969,0.004121999999999959,0.0044600000000000195,-0.002599999999999991
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,2,0,20262429,930500,0.7334799999999999,0.748,0.738518,0.7484839999999999,0.74804,0.7565600000000001,0.218,0.3042,-0.014520000000000088,-0.00996599999999992,-0.008520000000000083,-0.08620000000000003
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,2,1,20262430,930501,0.54776,0.54896,0.5463920000000001,0.546298,0.55264,0.5525599999999999,0.03,0.030600000000000002,-0.0011999999999999789,9.400000000014952e-05,8.000000000008001e-05,-0.0006000000000000033
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,2,2,20262431,930502,0.7759400000000001,0.80908,0.7797540000000001,0.808768,0.79204,0.81616,0.2596,0.4226,-0.03313999999999995,-0.029013999999999984,-0.02412000000000003,-0.16299999999999998
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,2,3,20262432,930503,0.5444599999999999,0.54272,0.5454600000000001,0.545664,0.5534000000000001,0.55106,0.029,0.0298,0.0017399999999999638,-0.00020399999999998197,0.0023400000000001198,-0.0007999999999999986
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,2,4,20262433,930504,0.69244,0.69502,0.69085,0.6929779999999999,0.70464,0.7026,0.194,0.1966,-0.0025799999999999157,-0.0021279999999999077,0.0020400000000000418,-0.002599999999999991
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,3,0,20262429,940500,0.8424444444444446,0.8413111111111111,0.8425444444444444,0.8420622222222223,0.8508,0.8482,0.2162,0.25780000000000003,0.0011333333333334306,0.0004822222222221617,0.0026000000000000467,-0.041600000000000026
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,3,1,20262430,940501,0.5517555555555556,0.5538,0.5488222222222222,0.5495066666666667,0.5631999999999999,0.5645555555555555,0.013399999999999999,0.0182,-0.0020444444444444043,-0.0006844444444444875,-0.0013555555555555543,-0.004800000000000002
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,3,2,20262431,940502,0.8450444444444446,0.8449333333333333,0.8421355555555555,0.8427488888888888,0.8503777777777777,0.8478666666666667,0.2306,0.2592,0.00011111111111128391,-0.0006133333333332436,0.0025111111111110196,-0.028599999999999987
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,3,3,20262432,940503,0.5506000000000001,0.5538666666666666,0.5487244444444445,0.5497511111111112,0.5629555555555554,0.5635111111111111,0.0138,0.0162,-0.003266666666666529,-0.0010266666666667312,-0.0005555555555556424,-0.0023999999999999994
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,3,4,20262433,940504,0.749,0.7385333333333334,0.7465755555555555,0.73946,0.7537777777777778,0.7470888888888889,0.1082,0.11,0.010466666666666624,0.007115555555555542,0.006688888888888855,-0.001799999999999996
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,4,0,20262429,950500,0.9037,0.8992799999999999,0.898114,0.898494,0.90948,0.9080400000000001,0.3182,0.5212,0.0044200000000000905,-0.00038000000000004697,0.0014399999999998858,-0.203
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,4,1,20262430,950501,0.6930799999999999,0.68914,0.693268,0.688366,0.70114,0.69658,0.08159999999999999,0.08640000000000002,0.0039399999999999435,0.004901999999999962,0.0045600000000000085,-0.0048000000000000265
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,4,2,20262431,950502,0.8952000000000002,0.8992000000000001,0.8986000000000001,0.8983780000000001,0.9088200000000001,0.91138,0.2898,0.5238,-0.0039999999999998925,0.00022199999999994446,-0.0025599999999998957,-0.23400000000000004
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,4,3,20262432,950503,0.8982600000000002,0.9023000000000001,0.897362,0.8972960000000001,0.90556,0.9091999999999999,0.3026,0.5294,-0.0040399999999999325,6.599999999989947e-05,-0.0036399999999998656,-0.2268
5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,4,4,20262433,950504,0.86692,0.8555599999999999,0.858344,0.853534,0.86692,0.8596,0.24300000000000002,0.26080000000000003,0.011360000000000148,0.004809999999999981,0.007319999999999993,-0.01780000000000001
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,0,0,20262429,910600,0.8551142857142856,0.8670571428571429,0.8566085714285714,0.8646685714285713,0.8654285714285715,0.8674571428571428,0.2808,0.3584,-0.011942857142857255,-0.008059999999999956,-0.0020285714285712686,-0.0776
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,0,1,20262430,910601,0.5971142857142857,0.5815714285714285,0.6010971428571429,0.5796457142857142,0.6151714285714286,0.5963428571428572,0.014599999999999998,0.0268,0.015542857142857192,0.021451428571428677,0.018828571428571417,-0.012200000000000003
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,0,2,20262431,910602,0.8742285714285715,0.8814285714285716,0.8734285714285713,0.8792857142857142,0.8769142857142859,0.8917142857142857,0.33679999999999993,0.43400000000000005,-0.007200000000000095,-0.005857142857142894,-0.014799999999999813,-0.09720000000000012
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,0,3,20262432,910603,0.8734571428571429,0.8839714285714285,0.8726685714285715,0.8786142857142856,0.8781714285714285,0.8853714285714288,0.3286,0.4162,-0.010514285714285587,-0.00594571428571411,-0.007200000000000317,-0.08760000000000001
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,0,4,20262433,910604,0.7621428571428571,0.7956857142857144,0.7610828571428572,0.7959000000000002,0.8058000000000002,0.8051714285714285,0.1298,0.237,-0.03354285714285732,-0.03481714285714299,0.0006285714285716448,-0.10719999999999999
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,1,0,20262429,920600,0.8709,0.8443800000000001,0.870012,0.8434080000000002,0.87468,0.8686800000000001,0.1004,0.1366,0.026519999999999877,0.02660399999999985,0.005999999999999894,-0.036199999999999996
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,1,1,20262430,920601,0.67252,0.67,0.6677839999999999,0.664942,0.67546,0.6718,0.0236,0.0264,0.0025199999999999667,0.0028419999999999,0.0036599999999999966,-0.0028000000000000004
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,1,2,20262431,920602,0.66374,0.6587400000000001,0.661684,0.658304,0.6678200000000001,0.66378,0.022199999999999998,0.0218,0.004999999999999893,0.0033800000000000496,0.0040400000000000436,0.0003999999999999976
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,1,3,20262432,920603,0.64954,0.8429200000000001,0.64923,0.8412620000000001,0.6569,0.8689199999999999,0.0086,0.136,-0.1933800000000001,-0.1920320000000001,-0.21201999999999988,-0.1274
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,1,4,20262433,920604,0.8161999999999999,0.80686,0.814044,0.806044,0.8284800000000001,0.8102599999999999,0.0698,0.068,0.009339999999999904,0.008000000000000007,0.018220000000000236,0.001799999999999996
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,2,0,20262429,930600,0.7157600000000001,0.74632,0.714732,0.749006,0.7378600000000001,0.75678,0.126,0.3026,-0.03055999999999992,-0.034273999999999916,-0.018919999999999937,-0.17659999999999998
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,2,1,20262430,930601,0.54562,0.55106,0.544376,0.54595,0.54972,0.5513399999999999,0.032600000000000004,0.037599999999999995,-0.00544,-0.0015740000000000753,-0.0016199999999999548,-0.0049999999999999906
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,2,2,20262431,930602,0.7836399999999999,0.8099999999999999,0.7768440000000001,0.810414,0.7969799999999999,0.81654,0.2754,0.4356,-0.02636000000000005,-0.03356999999999988,-0.019560000000000133,-0.1602
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,2,3,20262432,930603,0.5423199999999999,0.5435000000000001,0.54339,0.545196,0.55132,0.55114,0.031,0.0304,-0.001180000000000181,-0.0018059999999999743,0.000180000000000069,0.0005999999999999998
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,2,4,20262433,930604,0.6721,0.69176,0.676642,0.6916240000000001,0.701,0.6979799999999999,0.181,0.1976,-0.01966000000000001,-0.014982000000000162,0.0030200000000000227,-0.016600000000000004
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,3,0,20262429,940600,0.8040222222222222,0.8405777777777778,0.8090022222222222,0.8422444444444445,0.8220444444444445,0.8470222222222223,0.135,0.2526,-0.03655555555555556,-0.033242222222222284,-0.024977777777777876,-0.11759999999999998
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,3,1,20262430,940601,0.5439111111111112,0.5484222222222223,0.5462422222222221,0.55132,0.5566666666666666,0.5595111111111112,0.013600000000000001,0.0128,-0.004511111111111021,-0.005077777777777959,-0.0028444444444445383,0.0008000000000000004
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,3,2,20262431,940602,0.8044888888888888,0.8432,0.8087088888888889,0.8421022222222222,0.8323333333333333,0.8469555555555556,0.1392,0.2556,-0.03871111111111114,-0.033393333333333275,-0.014622222222222314,-0.1164
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,3,3,20262432,940603,0.5431111111111111,0.5498222222222222,0.5435088888888889,0.5510688888888889,0.5614,0.5613333333333332,0.015199999999999998,0.0148,-0.006711111111111112,-0.007560000000000011,6.666666666677035e-05,0.0003999999999999976
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,3,4,20262433,940604,0.7478,0.7387333333333334,0.7471044444444443,0.7383,0.7554222222222223,0.745311111111111,0.1118,0.1192,0.009066666666666667,0.008804444444444393,0.010111111111111293,-0.007400000000000004
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,4,0,20262429,950600,0.8927400000000001,0.8958999999999999,0.8905099999999999,0.8954419999999998,0.9029399999999999,0.90948,0.35780000000000006,0.5074000000000001,-0.0031599999999998296,-0.0049319999999999364,-0.006540000000000101,-0.1496
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,4,1,20262430,950601,0.6881200000000001,0.6887000000000001,0.6920480000000001,0.688422,0.7026,0.6954800000000001,0.07800000000000001,0.08360000000000001,-0.0005800000000000249,0.003626000000000129,0.007119999999999904,-0.005599999999999994
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,4,2,20262431,950602,0.7280599999999999,0.8983000000000001,0.727298,0.8981720000000001,0.7331,0.90898,0.13319999999999999,0.521,-0.17024000000000017,-0.17087400000000008,-0.17588000000000004,-0.38780000000000003
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,4,3,20262432,950603,0.73384,0.85304,0.731272,0.851384,0.7407199999999999,0.8547399999999999,0.159,0.27099999999999996,-0.11919999999999997,-0.120112,-0.11402000000000001,-0.11199999999999996
6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,4,4,20262433,950604,0.85046,0.85068,0.848916,0.8519160000000001,0.86448,0.8604,0.1912,0.26799999999999996,-0.00021999999999999797,-0.0030000000000001137,0.0040799999999999725,-0.07679999999999995
