task_id,method,control_index,control_r,alpha,one_minus_alpha,gamma,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,initial_parameters,final_parameters,final_objective_loss,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,best_ratio_so_far,final_optimal_mass,shots,steps,tail_window,optimizer_learning_rate,optimizer_learning_rate_decay_power,optimizer_learning_rate_decay_offset,optimizer_momentum,optimizer_gradient_clip,optimizer_tilt_learning_rate_penalty,simulator
QTL|r=0.301029995664|erdos_renyi|g=1|init=4,QTL,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,1,4,20262433,920304,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.5973565691784948, 5.0120606169582675, 5.7864935327884055, 4.35632558357225]",1.216007063918041,0.82,0.819116,0.8251200000000001,1.0,0.07020000000000001,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=1|init=0,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,0,20262429,920400,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8254614204111284, 0.7284778919410055, 3.3506012185228142, 4.4753006982318535]",0.6857142857142858,0.85986,0.861544,0.86584,1.0,0.11,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=1|init=0,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,0,20262429,920400,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8183177495241956, 0.7590583165205528, 3.3801448850057896, 4.468137757597873]",0.8518459420276787,0.8547,0.8565440000000001,0.8618399999999999,1.0,0.1148,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=1|init=1,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,1,20262430,920401,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.182572397176446, 3.5947947689166746, 5.286404525892054, 1.0795482040697126]",1.4857142857142853,0.6634,0.661076,0.66974,1.0,0.0014,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=1|init=1,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,1,20262430,920401,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.07562543575945, 3.4405828716739513, 4.9153206973425805, 0.9541559855014142]",1.7003277373368304,0.66614,0.664654,0.67168,1.0,0.0242,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=1|init=2,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,2,20262431,920402,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.21873546987094078, 3.6265441297466747, 1.1227733897690326, 2.8873015519911016]",0.6377142857142857,0.8671400000000002,0.8705360000000001,0.8741200000000001,1.0,0.1268,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=1|init=2,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,2,20262431,920402,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2934854475158537, 3.020214169968344, 0.7873949340335885, 3.56374962899052]",0.9084368979575401,0.8293800000000001,0.8304959999999999,0.8356200000000001,1.0,0.1014,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=1|init=3,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,3,20262432,920403,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.4697969975368315, 3.052045160481785, 2.804710428111466, 1.7560438948622374]",1.5977142857142843,0.6629400000000001,0.659968,0.6639799999999999,1.0,0.0054,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=1|init=3,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,3,20262432,920403,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[3.3920130883875195, 3.6504683009199552, 2.6884030575021143, 1.3108098686687772]",0.8010652064697621,0.8595200000000001,0.8609819999999999,0.8698799999999999,1.0,0.1318,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=1|init=4,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,4,20262433,920404,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.6009237676581658, 5.024646604523261, 5.8287477112980985, 4.341560608586978]",0.7999999999999999,0.8146000000000001,0.813826,0.82022,1.0,0.07,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=1|init=4,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,1,4,20262433,920404,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.6047079349799613, 5.015891931604082, 5.834737424199553, 4.348513476684162]",1.0401548782429084,0.81714,0.815122,0.8196199999999999,1.0,0.0722,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=1|init=0,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,0,20262429,920500,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.790365352526124, 0.7877059300946353, 3.3746664728605245, 4.454808745702698]",0.38500000000000006,0.85404,0.852406,0.86632,1.0,0.123,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=1|init=0,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,0,20262429,920500,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.40454171927962, 0.5300887303699183, 2.6730988888610736, 4.435382263238662]",0.6151664319943345,0.8520199999999999,0.8499360000000001,0.87212,1.0,0.1442,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=1|init=1,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,1,20262430,920501,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.168797364406274, 3.5767595236156624, 5.2806660839363015, 1.1167526025500034]",1.0379999999999996,0.66464,0.6626080000000001,0.6677799999999999,1.0,0.0012,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=1|init=1,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,1,20262430,920501,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.063270512204726, 3.4582414708685256, 4.937943359974423, 0.9734059862118829]",1.2441016429715561,0.6662399999999999,0.666726,0.67376,1.0,0.025,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=1|init=2,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,2,20262431,920502,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.3442699662625574, 3.0184518829616924, 0.6894965179801408, 3.6746579724319557]",0.44300000000000017,0.83202,0.837294,0.84392,1.0,0.1114,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=1|init=2,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,2,20262431,920502,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.3341109167534848, 2.3713598963837876, 1.3307715077581679, 3.396999526054195]",0.6667000505121466,0.85624,0.8547779999999999,0.8600200000000001,1.0,0.1196,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=1|init=3,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,3,20262432,920503,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[3.3559295214979006, 3.635365515051496, 2.681193339083517, 1.3129594216468146]",0.3520000000000001,0.86396,0.862022,0.8744,1.0,0.1296,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=1|init=3,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,3,20262432,920503,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[3.4072147627868397, 3.670191098275947, 2.671598096910069, 1.2954441776548187]",0.64185529146037,0.8459199999999999,0.84932,0.86798,1.0,0.131,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=1|init=4,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,4,20262433,920504,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.598400452776957, 5.028304621927203, 5.760459762616501, 4.342078762061651]",0.63,0.8168799999999999,0.8122320000000001,0.81828,1.0,0.07400000000000001,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=1|init=4,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,1,4,20262433,920504,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.6165980824272865, 5.035471246000242, 5.7871171723880535, 4.342404989193903]",0.8111076818380807,0.81136,0.8081100000000001,0.81382,1.0,0.0766,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=1|init=0,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,0,20262429,920600,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.3139790271726555, 0.39312869150857904, 2.714259793361834, 4.517216811045253]",0.0,0.8709,0.870012,0.87468,1.0,0.1004,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=1|init=0,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,0,20262429,920600,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.4132949566004736, 0.5306099021151355, 2.6575383039763354, 4.422692165184969]",0.47982248670038896,0.8443800000000001,0.8434080000000002,0.8686800000000001,1.0,0.1366,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=1|init=1,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,1,20262430,920601,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.116572931009064, 3.3631405045463216, 4.97674067952672, 0.9472653258590672]",0.7640000000000002,0.67252,0.6677839999999999,0.67546,1.0,0.0236,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=1|init=1,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,1,20262430,920601,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.104143917125192, 3.4219374477594844, 4.948183787190238, 0.9386690996419956]",0.8926309037507192,0.67,0.664942,0.6718,1.0,0.0264,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=1|init=2,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,2,20262431,920602,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.9306548971698849, 3.067640720699941, 0.8441551302022591, 2.718645423237299]",0.778,0.66374,0.661684,0.6678200000000001,1.0,0.022199999999999998,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=1|init=2,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,2,20262431,920602,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.9082461779464245, 3.030712256269882, 0.8871984059091897, 2.7506354754740787]",0.9364518422994488,0.6587400000000001,0.658304,0.66378,1.0,0.0218,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=1|init=3,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,3,20262432,920603,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.271688554483584, 3.160817998339579, 3.0612985008297944, 1.695195475110306]",0.914,0.64954,0.64923,0.6569,1.0,0.0086,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=1|init=3,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,3,20262432,920603,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[3.4109149999954513, 3.6753856624368053, 2.657453364926588, 1.281332527716951]",0.4806898279322901,0.8429200000000001,0.8412620000000001,0.8689199999999999,1.0,0.136,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=1|init=4,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,4,20262433,920604,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.6151880200294129, 5.008796963494387, 5.87451844287901, 4.3485541755353205]",0.30199999999999994,0.8161999999999999,0.814044,0.8284800000000001,1.0,0.0698,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=1|init=4,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,1,4,20262433,920604,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.6223724018847747, 5.028673343044935, 5.839537737686907, 4.339060659654486]",0.6448951545253987,0.80686,0.806044,0.8102599999999999,1.0,0.068,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=2|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,0,20262429,930000,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.849424311441, 0.608342439991761, 3.362645816927704, 4.397670565317218]",2.3495999999999997,0.7650399999999999,0.7662159999999999,0.7731399999999999,1.0,0.2666,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=2|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,0,20262429,930000,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.849424311441, 0.608342439991761, 3.362645816927704, 4.397670565317218]",2.3495999999999997,0.7650399999999999,0.7662159999999999,0.7731399999999999,1.0,0.2666,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=2|init=1,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,1,20262430,930001,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.000355992811084, 3.464742568539314, 5.155449898866541, 1.1247689273910007]",4.5316,0.5468400000000001,0.5468040000000001,0.55478,1.0,0.03,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=2|init=1,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,1,20262430,930001,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.000355992811084, 3.464742568539314, 5.155449898866541, 1.1247689273910007]",4.5316,0.5468400000000001,0.5468040000000001,0.55478,1.0,0.03,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=2|init=2,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,2,20262431,930002,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2615954490404715, 3.5533154066881374, 1.0282007767268844, 2.792202446583322]",1.8546,0.81454,0.818316,0.8238600000000001,1.0,0.397,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=2|init=2,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,2,20262431,930002,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2615954490404715, 3.5533154066881374, 1.0282007767268844, 2.792202446583322]",1.8546,0.81454,0.818316,0.8238600000000001,1.0,0.397,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=2|init=3,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,3,20262432,930003,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.4227579723197765, 2.8232969613074856, 2.7034150879970533, 2.0266264771296565]",4.5686,0.54314,0.547658,0.5525800000000001,1.0,0.0314,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=2|init=3,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,3,20262432,930003,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.4227579723197765, 2.8232969613074856, 2.7034150879970533, 2.0266264771296565]",4.5686,0.54314,0.547658,0.5525800000000001,1.0,0.0314,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=2|init=4,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,4,20262433,930004,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.4089169086522804, 5.191808176004016, 6.042209278761176, 4.324548418449111]",2.8788,0.7121200000000001,0.7119900000000001,0.71864,1.0,0.1684,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=2|init=4,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,2,4,20262433,930004,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.4089169086522804, 5.191808176004016, 6.042209278761176, 4.324548418449111]",2.8788,0.7121200000000001,0.7119900000000001,0.71864,1.0,0.1684,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=2|init=0,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,0,20262429,930100,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.838600801668188, 0.610689661399844, 3.37501685469748, 4.357046824769783]",1.6792500000000004,0.7599600000000001,0.7638560000000001,0.77066,1.0,0.2844,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.0969100130081|erdos_renyi|g=2|init=0,QTL,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,0,20262429,930100,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8409278753460723, 0.6117585607263287, 3.3852441153087796, 4.355854143619759]",1.7202331580518497,0.75762,0.762348,0.7693,1.0,0.28859999999999997,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=2|init=1,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,1,20262430,930101,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.028336298162092, 3.4475325242816686, 5.187495822026451, 1.0680345074850166]",4.028749999999995,0.5444000000000001,0.5459620000000001,0.5513999999999999,1.0,0.027000000000000003,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.0969100130081|erdos_renyi|g=2|init=1,QTL,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,1,20262430,930101,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.021366255545425, 3.4437161073712668, 5.158679722166432, 1.0938426535302899]",3.8873683499084453,0.54572,0.546956,0.55048,1.0,0.03,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=2|init=2,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,2,20262431,930102,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2650630415345371, 3.5576151791362958, 1.0175056927768305, 2.779460542097404]",1.127,0.8161200000000001,0.817772,0.8224199999999999,1.0,0.4054,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.0969100130081|erdos_renyi|g=2|init=2,QTL,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,2,20262431,930102,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2716194045499413, 3.5606464016367316, 1.020858461034387, 2.772264461787226]",1.267170060360346,0.8148799999999999,0.816718,0.82208,1.0,0.4074,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=2|init=3,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,3,20262432,930103,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.396665224889596, 2.8316062575326817, 2.6654731522011232, 2.0751674018432342]",3.9867500000000056,0.54798,0.546542,0.55334,1.0,0.0304,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.0969100130081|erdos_renyi|g=2|init=3,QTL,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,3,20262432,930103,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.400956042013512, 2.842077211527499, 2.6971776665485496, 2.0503649945977864]",3.88281367807971,0.54604,0.546434,0.55244,1.0,0.0324,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=2|init=4,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,4,20262433,930104,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.4027080863706967, 5.209385679192587, 6.038619858949061, 4.285211696530932]",2.228249999999997,0.71186,0.709878,0.7171200000000001,1.0,0.186,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.0969100130081|erdos_renyi|g=2|init=4,QTL,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,2,4,20262433,930104,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.3968924540865508, 5.215215892737452, 6.030514173809843, 4.274867629155829]",2.191354622521404,0.71092,0.708546,0.71492,1.0,0.1904,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.187086643357|erdos_renyi|g=2|init=0,CVaR,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,0,20262429,930200,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8350470347150374, 0.6160559650934923, 3.385742937938278, 4.35391929792919]",1.1916923076923072,0.75876,0.758672,0.76626,1.0,0.294,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.187086643357|erdos_renyi|g=2|init=0,QTL,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,0,20262429,930200,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8416557690992836, 0.61024858818573, 3.395260087094888, 4.344773489075018]",1.2520301288368254,0.7563799999999999,0.756616,0.7641,1.0,0.2982,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.187086643357|erdos_renyi|g=2|init=1,CVaR,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,1,20262430,930201,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.0302172242483225, 3.4483052045590945, 5.207366146756962, 1.0935553432125744]",3.6578461538461506,0.54476,0.546656,0.5525800000000001,1.0,0.0298,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.187086643357|erdos_renyi|g=2|init=1,QTL,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,1,20262430,930201,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.022460718986436, 3.440953532137924, 5.143673942630751, 1.0946158594564102]",3.239472557820484,0.54574,0.5470200000000001,0.55558,1.0,0.032,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.187086643357|erdos_renyi|g=2|init=2,CVaR,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,2,20262431,930202,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2785782347480135, 3.564867315569405, 1.0109454114869731, 2.7674545278611946]",0.6612307692307697,0.8112600000000001,0.8142460000000001,0.8234999999999999,1.0,0.4132,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.187086643357|erdos_renyi|g=2|init=2,QTL,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,2,20262431,930202,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.28400911207941343, 3.566138702879763, 1.0222718893996987, 2.763078546559705]",0.9097605870330312,0.8126000000000001,0.8132860000000001,0.8223800000000001,1.0,0.4194,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
