graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_start,gamma_end
erdos_renyi,8,2,3,QTL linear schedule to 1.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7438222222222223,0.7425511111111113,0.7590222222222223,0.1178,1.6,0.0,1.6
erdos_renyi,8,2,3,QTL linear schedule to 2.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8462,0.8431133333333334,0.8512,0.2586,2.0,0.0,2.0
erdos_renyi,8,2,3,QTL linear schedule to 2.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8465111111111112,0.8423288888888889,0.8465111111111112,0.25660000000000005,2.0,0.0,2.0
erdos_renyi,8,2,3,QTL linear schedule to 2.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8462,0.8431222222222223,0.8511333333333335,0.2586,2.0,0.0,2.0
erdos_renyi,8,2,3,QTL linear schedule to 2.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5519555555555556,0.5483511111111111,0.5655555555555556,0.015,2.0,0.0,2.0
erdos_renyi,8,2,3,QTL linear schedule to 2.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7411555555555557,0.7414599999999999,0.7597111111111111,0.11860000000000001,2.0,0.0,2.0
erdos_renyi,8,2,3,QTL linear schedule to 2.50,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8448666666666667,0.8426577777777778,0.8512444444444445,0.25880000000000003,2.5,0.0,2.5
erdos_renyi,8,2,3,QTL linear schedule to 2.50,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8445777777777779,0.8422822222222223,0.8505555555555555,0.25880000000000003,2.5,0.0,2.5
erdos_renyi,8,2,3,QTL linear schedule to 2.50,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8448666666666667,0.842668888888889,0.8510222222222222,0.25880000000000003,2.5,0.0,2.5
erdos_renyi,8,2,3,QTL linear schedule to 2.50,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5535333333333333,0.5488755555555556,0.5658222222222222,0.0166,2.5,0.0,2.5
erdos_renyi,8,2,3,QTL linear schedule to 2.50,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.74,0.7402066666666667,0.759888888888889,0.1184,2.5,0.0,2.5
erdos_renyi,8,2,3,QTL linear schedule to 3.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8450444444444444,0.8424355555555556,0.8506666666666667,0.25880000000000003,3.0,0.0,3.0
erdos_renyi,8,2,3,QTL linear schedule to 3.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8445111111111111,0.8424044444444444,0.8470444444444445,0.25880000000000003,3.0,0.0,3.0
erdos_renyi,8,2,3,QTL linear schedule to 3.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8450444444444444,0.8424377777777778,0.8500444444444446,0.25880000000000003,3.0,0.0,3.0
erdos_renyi,8,2,3,QTL linear schedule to 3.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5528888888888889,0.5492933333333333,0.5657111111111112,0.015,3.0,0.0,3.0
erdos_renyi,8,2,3,QTL linear schedule to 3.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7380888888888889,0.7390044444444446,0.7589777777777778,0.1184,3.0,0.0,3.0
erdos_renyi,8,2,3,QTL linear schedule to 4.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8436222222222222,0.8419177777777778,0.8486222222222223,0.259,4.0,0.0,4.0
erdos_renyi,8,2,3,QTL linear schedule to 4.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8432888888888889,0.8419644444444444,0.8475777777777778,0.259,4.0,0.0,4.0
erdos_renyi,8,2,3,QTL linear schedule to 4.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8434444444444444,0.841848888888889,0.8488888888888888,0.259,4.0,0.0,4.0
erdos_renyi,8,2,3,QTL linear schedule to 4.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5551555555555556,0.5497844444444444,0.5669555555555557,0.0154,4.0,0.0,4.0
erdos_renyi,8,2,3,QTL linear schedule to 4.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7381777777777778,0.7381355555555555,0.7588666666666667,0.1184,4.0,0.0,4.0
erdos_renyi,8,2,4,QTL linear schedule to 0.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9194600000000002,0.920388,0.9239200000000001,0.453,0.0,0.0,0.0
erdos_renyi,8,2,4,QTL linear schedule to 0.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8675599999999999,0.8684,0.8707800000000001,0.2272,0.0,0.0,0.0
erdos_renyi,8,2,4,QTL linear schedule to 0.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.76908,0.7628639999999999,0.77044,0.0978,0.0,0.0,0.0
erdos_renyi,8,2,4,QTL linear schedule to 0.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.7369,0.7359980000000002,0.7404400000000001,0.09220000000000002,0.0,0.0,0.0
erdos_renyi,8,2,4,QTL linear schedule to 0.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8691800000000001,0.869932,0.87392,0.24739999999999998,0.0,0.0,0.0
erdos_renyi,8,2,4,QTL linear schedule to 0.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9178599999999999,0.9193439999999999,0.92372,0.4724,0.2,0.0,0.2
erdos_renyi,8,2,4,QTL linear schedule to 0.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.86622,0.86747,0.8705,0.23339999999999997,0.2,0.0,0.2
erdos_renyi,8,2,4,QTL linear schedule to 0.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.73956,0.7363379999999999,0.7416,0.11060000000000002,0.2,0.0,0.2
erdos_renyi,8,2,4,QTL linear schedule to 0.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.73552,0.733762,0.74092,0.111,0.2,0.0,0.2
erdos_renyi,8,2,4,QTL linear schedule to 0.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.86972,0.869426,0.87274,0.2548,0.2,0.0,0.2
erdos_renyi,8,2,4,QTL linear schedule to 0.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9170400000000001,0.9173200000000001,0.9234600000000001,0.4832,0.4,0.0,0.4
erdos_renyi,8,2,4,QTL linear schedule to 0.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.86632,0.8663739999999999,0.8705199999999997,0.2388,0.4,0.0,0.4
erdos_renyi,8,2,4,QTL linear schedule to 0.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.72114,0.7244079999999999,0.74108,0.14,0.4,0.0,0.4
erdos_renyi,8,2,4,QTL linear schedule to 0.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.7220599999999999,0.7243099999999999,0.74034,0.14079999999999998,0.4,0.0,0.4
erdos_renyi,8,2,4,QTL linear schedule to 0.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8697800000000001,0.868244,0.8718400000000001,0.2566,0.4,0.0,0.4
erdos_renyi,8,2,4,QTL linear schedule to 0.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9139800000000001,0.915142,0.9226000000000001,0.49,0.6,0.0,0.6
erdos_renyi,8,2,4,QTL linear schedule to 0.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8642199999999999,0.864888,0.8688600000000001,0.24359999999999998,0.6,0.0,0.6
erdos_renyi,8,2,4,QTL linear schedule to 0.60,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.9093599999999998,0.9137139999999999,0.92056,0.49459999999999993,0.6,0.0,0.6
erdos_renyi,8,2,4,QTL linear schedule to 0.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.87684,0.8749140000000001,0.8804400000000001,0.3164,0.6,0.0,0.6
erdos_renyi,8,2,4,QTL linear schedule to 0.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8677399999999998,0.866922,0.8716799999999999,0.2586,0.6,0.0,0.6
erdos_renyi,8,2,4,QTL linear schedule to 0.80,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9109400000000001,0.9127259999999999,0.9220200000000001,0.5004000000000001,0.8,0.0,0.8
erdos_renyi,8,2,4,QTL linear schedule to 0.80,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8610800000000001,0.862792,0.8690200000000001,0.2466,0.8,0.0,0.8
erdos_renyi,8,2,4,QTL linear schedule to 0.80,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.9114799999999998,0.9120539999999998,0.9193800000000001,0.4994,0.8,0.0,0.8
erdos_renyi,8,2,4,QTL linear schedule to 0.80,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.88106,0.8805480000000001,0.8844999999999998,0.33719999999999994,0.8,0.0,0.8
erdos_renyi,8,2,4,QTL linear schedule to 0.80,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8664999999999999,0.8654299999999999,0.8717599999999999,0.26220000000000004,0.8,0.0,0.8
erdos_renyi,8,2,4,QTL linear schedule to 1.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.90816,0.910374,0.9217400000000001,0.5018,1.0,0.0,1.0
erdos_renyi,8,2,4,QTL linear schedule to 1.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.85914,0.861082,0.8685600000000001,0.2516,1.0,0.0,1.0
erdos_renyi,8,2,4,QTL linear schedule to 1.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.90822,0.9093440000000002,0.9183,0.5012000000000001,1.0,0.0,1.0
erdos_renyi,8,2,4,QTL linear schedule to 1.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.88086,0.8803219999999999,0.8834800000000002,0.34840000000000004,1.0,0.0,1.0
erdos_renyi,8,2,4,QTL linear schedule to 1.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.86432,0.8639620000000001,0.87194,0.263,1.0,0.0,1.0
erdos_renyi,8,2,4,QTL linear schedule to 1.20,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9065200000000001,0.9081440000000001,0.9215800000000002,0.5096,1.2,0.0,1.2
erdos_renyi,8,2,4,QTL linear schedule to 1.20,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.85806,0.85989,0.8686,0.253,1.2,0.0,1.2
erdos_renyi,8,2,4,QTL linear schedule to 1.20,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.90686,0.908186,0.9165600000000002,0.5099999999999999,1.2,0.0,1.2
erdos_renyi,8,2,4,QTL linear schedule to 1.20,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8798,0.8795819999999999,0.88262,0.356,1.2,0.0,1.2
erdos_renyi,8,2,4,QTL linear schedule to 1.20,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8622200000000001,0.8623999999999998,0.87194,0.2662,1.2,0.0,1.2
erdos_renyi,8,2,4,QTL linear schedule to 1.40,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9041399999999999,0.9062979999999999,0.92126,0.511,1.4,0.0,1.4
erdos_renyi,8,2,4,QTL linear schedule to 1.40,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.85756,0.8585939999999999,0.86858,0.25639999999999996,1.4,0.0,1.4
erdos_renyi,8,2,4,QTL linear schedule to 1.40,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.90404,0.9062520000000001,0.9203999999999999,0.5109999999999999,1.4,0.0,1.4
erdos_renyi,8,2,4,QTL linear schedule to 1.40,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.87752,0.87813,0.88078,0.3602,1.4,0.0,1.4
erdos_renyi,8,2,4,QTL linear schedule to 1.40,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8608600000000001,0.8611700000000001,0.87152,0.2694,1.4,0.0,1.4
erdos_renyi,8,2,4,QTL linear schedule to 1.60,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.9023,0.9047839999999999,0.9211,0.514,1.6,0.0,1.6
erdos_renyi,8,2,4,QTL linear schedule to 1.60,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8558600000000002,0.857492,0.86678,0.2566,1.6,0.0,1.6
erdos_renyi,8,2,4,QTL linear schedule to 1.60,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.9023199999999999,0.9048080000000001,0.91662,0.514,1.6,0.0,1.6
erdos_renyi,8,2,4,QTL linear schedule to 1.60,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8767800000000001,0.876736,0.8796800000000001,0.365,1.6,0.0,1.6
erdos_renyi,8,2,4,QTL linear schedule to 1.60,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8584999999999999,0.8600420000000002,0.87158,0.268,1.6,0.0,1.6
erdos_renyi,8,2,4,QTL linear schedule to 2.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.90032,0.902004,0.92072,0.517,2.0,0.0,2.0
erdos_renyi,8,2,4,QTL linear schedule to 2.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8527799999999999,0.855504,0.8656,0.2584,2.0,0.0,2.0
erdos_renyi,8,2,4,QTL linear schedule to 2.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.9003,0.90205,0.91842,0.517,2.0,0.0,2.0
erdos_renyi,8,2,4,QTL linear schedule to 2.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.87198,0.872914,0.8764600000000001,0.36160000000000003,2.0,0.0,2.0
erdos_renyi,8,2,4,QTL linear schedule to 2.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8559599999999999,0.85742,0.8713599999999999,0.2752,2.0,0.0,2.0
erdos_renyi,8,2,4,QTL linear schedule to 2.50,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8975,0.8995640000000001,0.91928,0.5191999999999999,2.5,0.0,2.5
erdos_renyi,8,2,4,QTL linear schedule to 2.50,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8526,0.8533540000000001,0.8639800000000001,0.259,2.5,0.0,2.5
erdos_renyi,8,2,4,QTL linear schedule to 2.50,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.89746,0.8995620000000001,0.9156400000000001,0.5189999999999999,2.5,0.0,2.5
erdos_renyi,8,2,4,QTL linear schedule to 2.50,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8726799999999999,0.87027,0.87424,0.3646,2.5,0.0,2.5
erdos_renyi,8,2,4,QTL linear schedule to 2.50,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8537000000000001,0.855832,0.87164,0.2752,2.5,0.0,2.5
erdos_renyi,8,2,4,QTL linear schedule to 3.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.8958,0.898246,0.9188000000000001,0.5189999999999999,3.0,0.0,3.0
erdos_renyi,8,2,4,QTL linear schedule to 3.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.8504799999999999,0.85137,0.8579600000000001,0.258,3.0,0.0,3.0
erdos_renyi,8,2,4,QTL linear schedule to 3.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.87192,0.8698520000000001,0.8752800000000001,0.37420000000000003,3.0,0.0,3.0
erdos_renyi,8,2,4,QTL linear schedule to 3.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.86624,0.8639659999999999,0.8690200000000001,0.3418,3.0,0.0,3.0
erdos_renyi,8,2,4,QTL linear schedule to 3.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.85212,0.853546,0.8710800000000001,0.278,3.0,0.0,3.0
erdos_renyi,8,2,4,QTL linear schedule to 4.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.89474,0.896514,0.91928,0.5184,4.0,0.0,4.0
erdos_renyi,8,2,4,QTL linear schedule to 4.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.68102,0.685532,0.7083600000000001,0.07479999999999999,4.0,0.0,4.0
erdos_renyi,8,2,4,QTL linear schedule to 4.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.89466,0.896458,0.9113999999999999,0.5182,4.0,0.0,4.0
erdos_renyi,8,2,4,QTL linear schedule to 4.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.8946200000000001,0.8965159999999999,0.9106,0.518,4.0,0.0,4.0
erdos_renyi,8,2,4,QTL linear schedule to 4.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8500200000000001,0.8517480000000001,0.8701800000000001,0.2768,4.0,0.0,4.0
